nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,oc,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_promise
-2.40004152271e+18,42125779,0,0,0,0,1,0,0,1,0,0,800,100,54,1,1,.2857143,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-107.61532,0,
6.30020084568e+18,5522752,0,0,0,0,1,0,1,0,0,0,6910,100,41,1,1,.42857143,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,-462.22052,0,
6.47873122745e+17,78134309,0,0,1,0,0,0,0,0,1,0,1100,100,37,4,4,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,-90.470688,0,
5.94695689716e+18,5514116,0,0,0,1,0,0,1,0,0,0,260,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-135.5524,0,
3.61384701107e+18,42125101,0,0,1,0,0,0,0,1,0,0,180,100,24,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,-36.045902,0,
7.39856483095e+18,78136433,0,0,0,0,0,0,0,0,1,0,1390,30,21,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,-144.82448,0,
3.08084199580e+18,80117431,0,0,0,1,0,0,0,0,0,1,3200,100,23,1,1,.42857143,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,,1,1
-5.47847251554e+18,78136118,0,1,0,0,0,0,0,0,1,0,1830,100,50,1,2,.14285715,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,0
8.26719138356e+17,78134406,1,0,0,0,0,0,0,0,1,0,1440,100,54,5,4,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-112.92748,0,
-7.63458511224e+17,3592149,0,0,1,0,0,1,0,0,0,0,3030,100,40,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,52.587063,0,
8.19013502892e+18,78133972,0,0,0,0,0,0,0,0,1,0,1500,90,41,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-28.214668,0,
8.99358356574e+18,80117741,1,0,0,0,0,0,0,0,0,1,1000,100,25,2,2,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,-75.902626,0,
-5.95338545201e+17,80117364,1,0,0,0,0,0,0,0,0,1,430,100,18,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,-32.125008,0,
-3.81738346669e+18,42125961,1,0,0,0,0,0,0,1,0,0,830,100,54,2,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,-91.401871,0,
4.71309979614e+18,80115962,0,1,0,0,0,0,0,0,0,1,350,100,30,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1.5844704,0,
-7.94291731116e+18,78136131,0,1,0,0,0,0,0,0,1,0,1510,100,28,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,,1,0
4.84644898852e+18,3586697,0,0,0,0,0,1,0,0,0,0,3580,100,55,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,,1,0
-7.06812149036e+18,3591999,1,0,0,0,0,1,0,0,0,0,3210,100,30,1,2,.2857143,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,,1,0
-7.39863003457e+18,78134289,0,0,1,0,0,0,0,0,1,0,760,70,22,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,-38.944351,0,
2.32630070323e+18,78134585,0,0,0,0,0,0,0,0,1,0,510,90,45,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,,1,1
3.06245242715e+18,10463214,0,0,0,1,0,0,0,0,0,0,1420,100,45,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,-81.915131,0,
-2.92531447467e+18,42125790,0,0,0,0,1,0,0,1,0,0,2300,100,55,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,-87.947845,0,
5.40419070335e+18,80117317,0,0,0,0,0,0,0,0,0,1,1400,100,48,1,1,.85714287,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,-146.59142,0,
-5.50603819969e+18,80116894,0,0,0,1,0,0,0,0,0,1,2160,100,30,1,1,.14285715,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,,1,0
-1.54579635435e+18,3592385,0,0,1,0,0,1,0,0,0,0,2700,80,64,1,1,.14285715,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,-163.24289,0,
-7.38951045241e+18,78132739,0,0,0,0,0,0,0,0,1,0,950,100,38,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,,1,0
3.45952229536e+18,80118018,0,0,0,0,0,0,0,0,0,1,1010,10,47,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-51.497406,0,
3.93958386997e+18,80117357,1,0,0,0,0,0,0,0,0,1,880,80,41,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,-8.4749632,0,
8.31485715105e+18,78131782,0,0,0,0,1,0,0,0,1,0,1000,100,42,1,2,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,,1,0
9.10770375257e+18,10463823,0,1,0,0,0,0,0,0,0,0,2120,100,23,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,17.82346,0,
6.85837455271e+18,5514415,0,0,0,1,0,0,1,0,0,0,1900,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-177.98724,0,
8.14381816568e+18,78134594,0,0,0,0,0,0,0,0,1,0,440,80,57,1,1,.42857143,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,,1,1
2.38256539146e+18,78133065,0,0,1,0,0,0,0,0,1,0,510,100,21,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,,1,1
-5.34418054715e+17,78133207,0,0,0,0,0,0,0,0,1,0,1930,100,60,1,2,.2857143,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,-113.30402,0,
3.02392634401e+18,80118304,0,0,0,1,0,0,0,0,0,1,1110,100,56,1,1,.5714286,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,,1,0
8.04530131103e+18,3594344,0,0,1,0,0,1,0,0,0,0,13620,100,39,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,-534.46619,0,
5.94695689716e+18,5514102,0,0,0,1,0,0,1,0,0,0,730,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-119.99454,0,
-3.60565521998e+18,80117695,0,0,0,0,0,0,0,0,0,1,380,100,62,1,3,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,,1,0
-8.07029717627e+18,78134188,0,0,0,0,0,0,0,0,1,0,2190,100,32,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,-2.0885527,0,
6.85837455271e+18,5514413,0,0,0,1,0,0,1,0,0,0,1460,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-181.08969,0,
-1.50303331566e+18,42124239,0,0,0,0,0,0,0,1,0,0,880,100,47,1,4,.14285715,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,,1,1
-5.03953883880e+18,78132698,0,0,0,0,1,0,0,0,1,0,1950,100,26,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,-226.73714,0,
4.50413154261e+17,78133746,0,0,0,0,1,0,0,0,1,0,440,80,23,1,1,.14285715,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,,1,0
-6.09952323344e+18,78133884,0,0,1,0,0,0,0,0,1,0,7110,100,37,1,1,.14285715,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,-371.54755,0,
-1.70481406812e+18,78134299,0,0,1,0,0,0,0,0,1,0,700,100,46,1,1,.42857143,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,-87.071198,0,
-5.65419324693e+18,10464304,1,0,0,0,0,0,0,0,0,0,2000,100,38,1,1,.2857143,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,-152.48149,0,
-2.90842361101e+18,5514146,0,0,0,0,1,0,1,0,0,0,200,90,20,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,-111.21401,0,
3.99902770446e+18,80116989,1,0,0,0,0,0,0,0,0,1,1820,50,51,1,1,.5714286,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,-144.49152,0,
1.21525657072e+18,3591022,0,0,0,0,0,1,0,0,0,0,370,100,38,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,-2.1889091,0,
8.45173208950e+18,80117347,1,0,0,0,0,0,0,0,0,1,700,100,68,1,1,.42857143,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,-95.160347,0,
2.14845096016e+18,42125811,1,0,0,0,0,0,0,1,0,0,980,80,41,1,1,.14285715,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,1,1
-5.11099032974e+18,42125588,0,1,0,0,0,0,0,1,0,0,2010,100,48,1,1,.14285715,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-107.76845,0,
2.27763649603e+18,3592241,0,0,0,0,0,1,0,0,0,0,960,70,38,1,1,.42857143,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,,1,1
-6.73091513581e+18,42125802,1,0,0,0,0,0,0,1,0,0,6390,100,59,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,,1,1
-8.70306807536e+18,78136307,0,1,0,0,0,0,0,0,1,0,1310,100,41,1,1,.14285715,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,,1,0
4.33508264626e+18,78134367,0,0,0,0,1,0,0,0,1,0,880,70,30,1,2,.42857143,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,-149.55864,0,
4.31350238023e+17,78136282,1,0,0,0,0,0,0,0,1,0,4550,100,45,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,,1,0
6.85837455271e+18,5514417,0,0,0,1,0,0,1,0,0,0,480,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-113.61983,0,
6.73164891760e+18,80117339,1,0,0,0,0,0,0,0,0,1,1200,90,72,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-90.833221,0,
-7.70044884851e+18,3591992,1,0,0,0,0,1,0,0,0,0,1860,100,31,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,,1,1
-3.36582854939e+18,42124925,1,0,0,0,0,0,0,1,0,0,620,90,38,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,-3.9568789,0,
1.11646950449e+18,3592394,0,0,1,0,0,1,0,0,0,0,810,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-33.957146,0,
-3.99695655852e+18,78133844,0,1,0,0,0,0,0,0,1,0,1050,70,19,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,-17.323429,0,
6.85837455271e+18,5514407,0,0,0,1,0,0,1,0,0,0,6790,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-535.43756,0,
5.30859401801e+18,10463499,1,0,0,0,0,0,0,0,0,0,1930,100,49,2,2,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,,1,1
4.40605693847e+17,5521309,0,0,0,0,1,0,1,0,0,0,3460,100,57,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,-133.38911,0,
-6.10433838417e+18,3595246,0,0,1,0,0,1,0,0,0,0,950,100,58,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,-102.07725,0,
1.05368660827e+18,78133061,0,0,1,0,0,0,0,0,1,0,2550,75,40,1,1,.14285715,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,,1,0
5.61840456559e+18,42123973,0,1,0,0,0,0,0,1,0,0,2890,80,56,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,-11.088824,0,
-2.04384713312e+18,80117958,0,0,1,0,0,0,0,0,0,1,3150,100,32,1,1,.14285715,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,,1,0
4.14207632574e+18,10463114,0,0,0,0,0,0,0,0,0,0,1820,100,39,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,-60.174709,0,
4.89058430291e+18,42124254,0,0,0,0,0,0,0,1,0,0,1140,100,38,1,1,.14285715,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,,1,0
-1.48721154299e+18,78133182,0,0,0,0,0,0,0,0,1,0,3010,100,48,1,1,.14285715,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,-142.67023,0,
-5.21795001516e+17,80117181,0,1,0,0,0,0,0,0,0,1,1490,100,57,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-7.0912857,0,
-2.12244100594e+18,78132581,0,1,0,0,0,0,0,0,1,0,880,100,30,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,,1,0
-4.85205653105e+18,3595311,0,0,0,0,0,1,0,0,0,0,1830,100,60,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,,1,0
-3.30069787948e+17,3592140,0,0,1,0,0,1,0,0,0,0,1790,70,24,1,2,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,-106.23254,0,
-1.93837903994e+18,42124881,0,0,0,0,1,0,0,1,0,0,1590,80,32,1,1,.42857143,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,-183.09177,0,
-3.52618759043e+18,3591892,0,0,0,1,0,1,0,0,0,0,3340,100,56,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-14.910297,0,
6.49124014049e+18,78132946,0,0,0,0,0,0,0,0,1,0,1310,100,42,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,-37.801205,0,
9.00822185214e+18,42124328,1,0,0,0,0,0,0,1,0,0,330,100,50,2,3,.2857143,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,1,1
-2.78306202162e+18,78133249,1,0,0,0,0,0,0,0,1,0,330,100,56,2,2,.42857143,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,-144.22061,0,
6.85837455271e+18,5514411,0,0,0,1,0,0,1,0,0,0,1020,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-138.83041,0,
8.29002583549e+18,42124242,0,0,0,0,0,0,0,1,0,0,1240,100,28,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,,1,0
-6.02647405593e+18,5522718,0,0,0,1,0,0,1,0,0,0,3180,50,58,1,1,.5714286,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,-151.63698,0,
1.26071343391e+18,10463520,0,1,0,0,0,0,0,0,0,0,1850,100,41,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-40.195919,0,
6.33359667480e+18,3591718,0,0,0,1,0,1,0,0,0,0,1400,100,35,1,1,.14285715,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,-88.205727,0,
-6.98695592204e+18,78132682,0,0,0,0,1,0,0,0,1,0,2450,100,65,1,2,.14285715,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,-152.97498,0,
5.94695689716e+18,5514113,0,0,0,1,0,0,1,0,0,0,320,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-111.02058,0,
-6.13363686477e+18,42125017,0,0,0,0,0,0,0,1,0,0,1100,100,46,1,1,.2857143,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,,1,1
5.81082593775e+18,78133891,0,0,0,1,0,0,0,0,1,0,2920,100,48,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,,1,0
4.09879125502e+18,78132897,0,0,0,0,1,0,0,0,1,0,340,50,48,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,-41.399426,0,
-6.28079473709e+18,80115963,0,1,0,0,0,0,0,0,0,1,300,100,49,1,1,.2857143,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-37.123966,0,
-5.17041328660e+18,3595399,0,0,1,0,0,1,0,0,0,0,350,90,41,2,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-71.976219,0,
7.16650001095e+18,42124687,0,0,1,0,0,0,0,1,0,0,2960,50,53,1,1,.14285715,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,,1,1
-7.30082986786e+18,80118495,0,0,0,1,0,0,0,0,0,1,1030,100,24,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,1,0
-1.51177120668e+18,5521298,0,0,0,0,1,0,1,0,0,0,1790,100,65,1,1,.14285715,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,-256.57233,0,
3.19769489896e+18,10463491,0,0,0,0,0,0,0,0,0,0,880,100,37,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-37.817841,0,
3.97747531625e+18,78131775,0,0,1,0,0,0,0,0,1,0,200,100,32,2,2,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,,1,0
5.40619497561e+18,80118842,0,0,0,0,1,0,0,0,0,1,2100,100,52,1,2,.71428573,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,,1,0
-1.41226434639e+17,78134614,1,0,0,0,0,0,0,0,1,0,2470,90,37,1,1,.2857143,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,,1,0
2.46543069010e+18,80119001,0,0,0,0,1,0,0,0,0,1,600,100,52,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,-64.70903,0,
-8.55914645521e+18,5522908,0,0,0,1,0,0,1,0,0,0,1790,100,44,1,1,.2857143,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,-206.41077,0,
-1.12998097714e+18,5520139,0,0,0,0,1,0,1,0,0,0,4530,100,41,1,1,.2857143,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,-370.00195,0,
-5.17041328660e+18,3595401,0,0,1,0,0,1,0,0,0,0,400,90,41,2,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-62.13895,0,
1.11646950449e+18,3592386,0,0,1,0,0,1,0,0,0,0,1500,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-88.925751,0,
4.81591185114e+18,3594308,0,0,0,0,0,1,0,0,0,0,3660,100,60,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-49.788979,0,
-9.20924936431e+18,42124669,0,0,0,1,0,0,0,1,0,0,1260,100,50,1,1,.2857143,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,,1,1
-3.81310188946e+18,42123511,0,0,0,1,0,0,0,1,0,0,1410,100,47,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,,1,1
-9.78472760551e+17,42125385,0,1,0,0,0,0,0,1,0,0,5480,100,43,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,-187.09502,0,
2.28094258340e+18,78134166,0,0,0,0,1,0,0,0,1,0,440,100,28,2,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,,1,0
1.39330665877e+18,3594498,0,0,0,0,0,1,0,0,0,0,10140,100,36,1,1,.14285715,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,-455.20905,0,
5.56216792293e+18,80117754,1,0,0,0,0,0,0,0,0,1,580,90,49,5,4,.42857143,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,-135.22235,0,
5.12168532755e+18,5514453,0,0,0,0,1,0,1,0,0,0,890,90,44,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,-117.97581,0,
-3.14795608111e+18,78132531,1,0,0,0,0,0,0,0,1,0,3870,100,32,1,4,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,-37.193794,0,
-7.37011200592e+18,78134164,0,0,0,0,1,0,0,0,1,0,340,90,41,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,,1,0
-4.25875971528e+16,78131722,0,0,0,1,0,0,0,0,1,0,2630,100,39,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,22.861868,0,
3.44729471036e+18,80117095,0,0,0,0,1,0,0,0,0,1,730,100,25,1,3,.14285715,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,,1,0
-7.90022084110e+18,5520235,0,0,1,0,0,0,1,0,0,0,330,100,60,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,-63.562824,0,
-1.44718370383e+17,42124267,0,0,0,0,1,0,0,1,0,0,1050,100,47,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,-77.792404,0,
-3.36582854939e+18,42124926,1,0,0,0,0,0,0,1,0,0,470,90,38,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,-7.7431073,0,
-4.62051959045e+18,5521331,0,0,0,0,0,0,1,0,0,0,1070,100,76,1,1,.71428573,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,,1,0
7.27801375825e+18,42124986,1,0,0,0,0,0,0,1,0,0,2700,70,26,1,1,.14285715,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,-11.097301,0,
7.74848185079e+18,5514459,0,0,0,0,1,0,1,0,0,0,3800,100,63,1,1,.71428573,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,-316.35648,0,
8.12527726166e+18,42123507,0,0,0,1,0,0,0,1,0,0,1010,100,20,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,,1,1
2.36699413518e+18,80117832,0,0,0,1,0,0,0,0,0,1,720,100,29,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,-22.590557,0,
-9.28985161548e+17,78132733,0,0,0,0,0,0,0,0,1,0,1900,100,44,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,,1,0
-7.62382285289e+18,42125170,0,0,0,0,0,0,0,1,0,0,2000,100,39,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,-75.422493,0,
6.76881228710e+18,80118610,0,0,1,0,0,0,0,0,0,1,6750,80,63,2,2,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,-432.27628,0,
-3.76402522822e+18,3595221,1,0,0,0,0,1,0,0,0,0,1170,100,46,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,-46.365124,0,
-5.21795001516e+17,80117183,0,1,0,0,0,0,0,0,0,1,3180,100,57,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,47.374672,0,
-1.01103720607e+18,80118530,1,0,0,0,0,0,0,0,0,1,530,100,20,1,2,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,,1,0
-3.63362979978e+18,80118013,0,0,0,0,0,0,0,0,0,1,2340,100,39,1,1,.5714286,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,,1,0
-5.10070299587e+18,42123995,0,1,0,0,0,0,0,1,0,0,2750,80,39,1,1,.14285715,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,-38.90979,0,
7.63274531444e+18,42123947,1,0,0,0,0,0,0,1,0,0,1130,100,47,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,,1,0
9.08057896276e+18,3595812,0,0,1,0,0,1,0,0,0,0,610,100,58,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-112.75703,0,
-8.38117693980e+18,78133686,0,0,0,1,0,0,0,0,1,0,1670,100,57,1,2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,-41.465477,0,
-7.21126800273e+18,80116884,0,0,0,1,0,0,0,0,0,1,590,0,27,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,,1,0
-2.86537029447e+18,80118641,0,0,1,0,0,0,0,0,0,1,2100,90,41,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,-.95615804,0,
-2.57476978780e+18,42123791,0,0,1,0,0,0,0,1,0,0,2970,100,64,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,-147.25681,0,
8.83306170439e+18,3594045,0,0,1,0,0,1,0,0,0,0,300,100,24,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,-38.702988,0,
7.12065830090e+18,10462399,0,1,0,0,0,0,0,0,0,0,2770,100,46,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,,1,0
-5.55878977304e+18,42124872,0,0,0,0,1,0,0,1,0,0,1320,100,23,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,-106.13416,0,
4.73428248260e+18,10463384,1,0,0,0,0,0,0,0,0,0,550,100,50,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,-60.124924,0,
-4.43296066576e+18,80117307,0,0,0,0,0,0,0,0,0,1,1790,100,59,1,2,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,-67.544304,0,
-1.34547721013e+18,80117089,0,0,0,0,1,0,0,0,0,1,1950,100,50,1,2,.14285715,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,,1,0
-8.26140802688e+18,10462501,0,0,0,0,1,0,0,0,0,0,2500,100,53,1,2,.14285715,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,-161.41748,0,
-4.13880506877e+18,42124638,0,0,1,0,0,0,0,1,0,0,2010,100,58,1,2,.42857143,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,,1,0
7.89152311783e+18,3590982,1,0,0,0,0,1,0,0,0,0,900,50,66,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,,1,0
-6.38343438368e+17,78136308,0,1,0,0,0,0,0,0,1,0,910,100,44,1,1,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,,1,0
-5.88670539379e+18,5522835,0,1,0,0,0,0,1,0,0,0,840,100,43,1,1,.71428573,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,,1,0
6.05835354663e+18,3594086,0,0,0,1,0,1,0,0,0,0,3500,100,50,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,-120.56335,0,
8.14381816568e+18,78134593,0,0,0,0,0,0,0,0,1,0,860,80,57,1,1,.42857143,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,,1,1
-8.54678362188e+18,42123806,0,0,1,0,0,0,0,1,0,0,690,100,53,1,1,.14285715,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-57.215137,0,
5.02593203022e+18,78134613,1,0,0,0,0,0,0,0,1,0,730,100,50,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,,1,0
8.73986392211e+18,80115948,0,0,1,0,0,0,0,0,0,1,1690,100,54,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,,1,0
