NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_2,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-871563639821e7,3592118,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.5930448,100,31,0.2857143,-0.48841673,0,1,1,1,0,1,-1.4285715,0.10102069592150302,4.4833005135941145e-4,0.7011095335414393
-871563639821e7,3592117,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.7334018,100,31,0.2857143,-0.45040283,0,1,1,1,0,1,-1.4285715,0.11201531972758214,7.124502192809453e-4,0.7125457232369159
-871563639821e7,3592119,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9275579,100,31,0.2857143,-0.38819829,0,1,1,1,0,1,-1.4285715,0.12619258669388872,0.0020135862561617146,0.7296284678464273
-871304440962e7,3586634,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2146082,100,56,1,-0.56790036,1,1,0,1,0,1,-1.23436,0.1074288497175661,0.0018853616190274095,0.5498883830598458
-871304440962e7,3586635,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.6463904,100,56,1,-0.47459349,1,1,0,1,0,1,-1.2343636,0.10973923393615814,0.0016309682969726056,0.5835344793698183
-87100330491e8,78133198,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.5930448,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.1548355,0.10400007298231978,9.412606021618519e-4,0.28728389682685723
-87100330491e8,78136098,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5.6698809,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.0824137,0.12435909891882097,0.0010349896359383198,0.4295148951178581
-870941594941e7,78133140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.07273158579787313,5.601073732104959e-4,0.7206197357954606
-870571627664e7,3594124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,46,0,-0.74356091,1,0,1,0,0,0,-1.0051599,0.07860604844374305,5.890234334789619e-4,0.23096387702151255
-870081034069e7,80117197,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0637851,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.3193953,0.010982000915587284,8.340328243451816e-4,0.7878955737983082
-869202452034e7,3594347,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0894823,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.1261749,0.08031499042677277,3.342534939844512e-4,0.6923599573457049
-868683694237e7,5514230,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3015213,90,48,0.2857143,0.65200007,1,1,0,1,0,1,-1.2369428,0.19392737205958607,0.0018044664116098586,0.513216393783407
-868683694237e7,5514231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7451248,90,48,0.2857143,1.429557,1,1,0,1,0,1,-1.2369442,0.2035128015645692,0.0011680888590542705,0.516162487797664
-868094600047e7,42126035,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4184771,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2769029,0.08892165891106502,9.415133605600027e-4,0.25527414690144756
-868094600047e7,42126033,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2024822,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2769041,0.07428722745098888,7.632127480079299e-4,0.2581383350018702
-868094600047e7,42126034,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.9306269,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2769034,0.06488430211935779,6.807840046392998e-4,0.27576231806790147
-868094600047e7,42126032,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.6143198,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2769001,0.07230534455108954,6.11521520193534e-4,0.2698625877495939
-867858915835e7,80117209,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.2861919,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.04798483475365762,0.0012109538027564291,0.6168722228308067
-867858915835e7,80117208,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.6207051,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.04213116528325302,7.695469693835057e-4,0.6169937520123128
-867858915835e7,80117207,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.5283318,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.03760576883625823,6.897995204399952e-4,0.6271188494048505
-867858915835e7,80117206,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.4442487,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.04821566257308814,0.001175069259666181,0.6074316753944522
-867858915835e7,80117575,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.7569323,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.0016973131674464343,0.0013540181510116188,0.4588485863792848
-867858915835e7,80117577,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.7334018,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.003938462292918579,0.0010002507686682884,0.4473075549203485
-867858915835e7,80117576,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.6846118,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.0011478014795362952,8.599876628101662e-4,0.4555144015813292
-867858915835e7,80117578,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.8977051,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,-0.010964531101468626,8.281508967045285e-4,0.47511668044569433
-867858915835e7,80117579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.363028,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,-0.0037949829159422827,2.155138200289076e-4,0.5160831656671484
-867858915835e7,80117902,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6.856462,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,-0.004178295498882435,0.001836546884539799,0.5664897851446027
-867858915835e7,80119428,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.8200378,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.03398664123615481,0.0024289978192502015,0.674657692153315
-867858915835e7,80119429,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,8.1077204,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.002262411342068908,8.997266175604407e-4,0.7216295669499768
-8.6639353585999995e+018,80117545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6066504,60,43,0.42857143,-0.48496094,1,1,1,1,0,0,-1.4285715,0.049538878175466504,7.405964362992059e-4,0.3022323239615644
-865000926265e7,42125348,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3839893,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.11563100000223418,0.0023300894137844334,0.525655638989551
-865000926265e7,42125349,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8594131,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2395213,0.0800312081390114,6.491449481261343e-4,0.42749026608075485
-865000926265e7,42125347,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3198647,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.09870119650365398,0.0011456080217149792,0.5603069323783241
-864176872027e7,3591780,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0030656,100,68,0,-0.3801316,1,1,1,0,0,1,-1.1468,0.10564679734741668,0.0017404511215715413,0.7992488107088367
-864176872027e7,3591781,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9914646,100,68,0,-0.26227961499999997,1,1,1,0,0,1,-1.2214999,0.07704828571096846,0.0011097531338404652,0.764871202098222
-8.6380001449999995e+018,42123896,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.668561,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.7028238,0.13708972961277285,0.0013741026872871262,0.6849430131442413
-863793519961e7,10463739,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.986165,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.0849898,0.07634030515987385,7.99277186465939e-4,0.12326342811673965
-86306472768e8,10462769,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.9077554,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4404099,0.09594687755855277,0.0015170863066403342,NA
-86253270591e8,3591726,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9157133,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.072113,0.12210095101709058,0.00250556231857866,0.3029141423183622
-862202788211e7,42125178,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9193563,95,62,0,0.2096566,0,1,1,1,0,0,-1.4285715,0.1035078546998815,4.042540361906409e-4,0.2522532352248204
-862202788211e7,42125177,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.507143,95,62,0,0.9699344,0,1,1,1,0,0,-1.9024583,0.16766970454885838,0.0025453517652016026,0.26073816735239885
-861935911832e7,5514262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2861919,90,30,0,-0.23614272,1,1,1,1,0,0,-1.133945,0.11249617725409328,0.001456627953984867,0.4123461769516135
-860981223077e7,3595235,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8079166,80,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.09752940716017613,0.0011886202256005626,0.7624383180228093
-860756687201e7,3594510,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0106354,100,39,0.5714286,-0.77811903,1,1,1,1,0,0,-1.4285715,0.07662573331734704,0.001105423689219183,0.43541036572334013
-859743330137e7,42123793,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2723985,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.6655159,0.10060449027023374,0.0011990103005467213,0.27023292355111783
-858946829807e7,78135053,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.420579,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.14396703750289988,0.0013011432080158975,0.2730316041436729
-858309250259e7,42123517,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0387836,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.6655101,0.10697198408082162,0.0016854139377865506,0.1612576435414422
-8.5696216540400005e+018,3591975,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9655457,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.1633332,0.11231187025621539,0.002107398421447463,0.2604487987090656
-8.5680226208399995e+018,80117336,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.7514744,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.0902717342469844,0.001741617182794889,0.2253914402635787
-8.5680226208399995e+018,80117337,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.6215534,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.09757772279595406,0.0014292352289037812,0.21877273093573968
-8.5680226208399995e+018,80117335,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.8334627,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.0825952724662253,0.0018962792873547212,0.21585362906965283
-856679910223e7,80117570,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.7037826,100,60,0,-0.26227961499999997,0,1,1,0,0,0,-1.1905665,-0.0013875895593003394,6.578230863548217e-4,0.5384982110279857
-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9660244,100,25,0,-0.3944068,0,1,1,1,1,0,-1.4285715,0.047924309439968234,5.654399351145192e-4,0.391149828141112
-855914645521e7,5522908,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4899707,100,44,0.2857143,-0.12210101,1,1,1,1,0,1,-1.466162,0.18429633240339685,0.0012259959159271973,NA
-855914645521e7,5522909,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4024515,100,44,0.2857143,-0.17393814,1,1,1,1,0,1,-1.8947361,0.1770982558739381,7.986982061834971e-4,NA
-855632294784e7,78132540,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.420579,100,71,0,-0.26227961499999997,1,1,1,1,0,0,-1.1931615,0.12124602751487229,0.0010292651240127021,0.466248345580852
-855632294784e7,78132539,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.467371,100,71,0,-0.26227961499999997,1,1,1,1,0,0,-1.248137,0.11399672115558192,9.690321886208073e-4,0.4534657719289992
-855072904039e7,78132468,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6009026,100,47,0,-0.04952905,1,1,1,1,0,1,-1.162255,0.1300477390931524,7.631004280516148e-4,0.5074231567789148
-854804158866e7,78134436,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8.420682,100,27,0,-0.26227961499999997,1,1,1,1,0,1,-1.9370538,0.05314899634399628,0.002458430835574281,0.500178141079698
-8.5467836218800005e+018,42123807,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,100,53,0.14285715,-0.5154776,1,1,0,1,0,0,-1.4285715,0.08574912419031828,0.0013373225538394963,0.2920483736089752
-8.5467836218800005e+018,42123806,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,53,0.14285715,-0.59150535,1,1,0,1,0,0,-1.4285715,0.08447190786140754,4.891759452510014e-4,0.3250201978831954
-8.5467836218800005e+018,42123801,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5600805,100,53,0.14285715,-0.16644092,1,1,0,1,0,0,-1.4285715,0.15624601788180797,8.036395812279279e-4,0.2611214809432925
-8.5467836218800005e+018,42123803,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,53,0.14285715,-0.67444474,1,1,0,1,0,0,-1.4285715,0.08131905383550725,7.649756187210042e-4,0.3459710296890286
-8.5467836218800005e+018,42123805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3065314,100,53,0.14285715,-0.31504065,1,1,0,1,0,0,-1.4285715,0.11968962047228904,2.9079461616148136e-4,0.25695629295945305
-8.5467836218800005e+018,42123804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5251617,100,53,0.14285715,0.91177136,1,1,0,1,0,0,-1.4285715,0.18658314197393966,0.0020485139840847066,0.36572557468352845
-8.5467836218800005e+018,42124524,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8669333,100,53,0,-0.26227961499999997,1,1,0,1,0,0,-1.4285715,0.06557249907580255,0.001266319128705715,0.4018984098919739
-854588442461e7,3594128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7706451,100,45,0,-0.010929536,1,1,0,1,0,1,-1.240675,0.12317474352164753,0.0019840486370826687,0.3178482869172564
-854588442461e7,3594129,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9655457,100,45,0,0.16531673,1,1,0,1,0,1,-1.2406735,0.12520233364860608,0.0010578872136396606,0.3079012534972414
-854422152513e7,10463622,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6.8977051,100,43,0,-0.26227961499999997,0,1,1,0,0,0,-1.4285715,0.06612504332251623,0.0011427971790091453,0.47123630890348617
-854244026282e7,42125486,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4457197,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.0618095,0.1019266053129055,9.093601519028362e-4,0.37916361950160343
-854243876611e7,5522606,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9047041,100,35,0,0.19583331,1,1,0,1,1,1,-1.2593248,0.1216969320066136,6.836520402496449e-4,0.33687747100546506
-854099889698e7,5514142,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3588309,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.15272588510275756,0.0010916266186635055,NA
-854082773191e7,42124783,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8438487,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2395215,0.08642336760136282,5.1947920155043e-4,0.5191180080689412
-854082773191e7,42124782,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2374792,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2395184,0.04189948889106195,3.110559255261582e-4,0.4320883037510713
-853390618575e7,42125547,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1228666,100,47,0,-0.40143588,0,1,1,1,0,0,-1.9251521,0.10274840075868678,3.0811055435215967e-4,0.19295895864895546
-853390618575e7,42125546,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.20786,100,47,0,-0.36342201,0,1,1,1,0,0,-1.9251492,0.1018052884737064,4.0909658745198003e-4,0.19865943499630093
-853390618575e7,42125891,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.6066504,100,47,0,-0.26227961499999997,0,1,1,1,0,1,-1.238054,0.0931492523397208,0.0010819158551013753,0.31515933692123
-853390618575e7,42125892,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.1467724,100,47,0,-0.26227961499999997,0,1,1,1,0,1,-1.2380707,0.09615677020162794,0.0012068424891173272,0.3010190584505306
-852644270811e7,78133401,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.5652652,100,46,0,-0.26227961499999997,1,1,1,0,0,1,-1.2667887,0.11844700341448255,0.0015854910942009607,0.5244606815853013
-852099940947e7,3594306,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0986433,100,49,0,-0.26227961499999997,1,1,1,1,0,0,-1.2369423,0.0815932658977229,0.00053712126324814485,0.18938358994771984
-8.5161670857999995e+018,3594311,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9939332,100,33,0.14285715,-0.26227961499999997,0,1,1,0,0,1,-1.190587,0.10988681570757541,9.243526462728597e-4,0.37662535475247816
-850972548728e7,80118437,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.8555446,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.0386317,0.06868568188754869,0.0020741846468488516,0.31156157872582113
-8.4884118010800005e+018,3591786,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1196966,100,78,0,0.47070625,0,1,1,1,0,1,-1.2266428,0.10546417409877966,0.0029594350570750585,0.8045571575116046
-8.4884118010800005e+018,3591787,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0519781,100,78,0,0.39467847,0,1,1,1,0,1,-1.2266433,0.10142990990421724,0.0025668873728311972,0.7942153448728062
-8.4884118010800005e+018,3591788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0519781,100,78,0,0.39467847,0,1,1,1,0,1,-1.2266433,0.10142990990421724,0.0025668873728311972,0.8072833097249394
-848271023085e7,10463575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.2532272,80,26,0,0.65602529,0,1,0,1,0,0,-1.4285715,0.11846449056026799,6.44010269697444e-4,0.6278338368586901
-847062122242e7,3592151,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8240461,100,50,0,0.12326135,1,1,1,1,0,1,-1.8895835,0.0759431328590787,0.0012644333334544035,0.6657300297463274
-845722377193e7,42124514,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2728772,50,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.10136516100389636,0.0010316955471353494,0.5906325503286778
-844858017594e7,80116779,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0900769,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4713166,0.030062509823477534,0.0016619137159356381,0.24983419304697338
-844804109457e7,3591849,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0030656,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2343636,0.11533931451522972,0.0018966215011340637,0.8631741174197081
-844605529017e7,80117604,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0637851,100,24,0.2857143,-0.66236812,0,0,1,1,0,0,-1.9024783,0.11434741509829155,0.002281005888811465,0.6791212074786267
-843932026385e7,80120021,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.3969297,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0823998,0.012028050455320618,0.0014387874779780792,0.44536029372669944
-843932026385e7,80120023,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.7093043,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0824025,0.022764443421672092,0.0017200677923062582,0.4200517498355597
-843932026385e7,80120022,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.1077204,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0824065,0.024276241862896255,2.2964634086972417e-4,0.5200847520058591
-843932026385e7,80120018,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.9914646,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0823998,0.009887910199178805,4.0835736892458184e-4,0.4650592506827015
-843932026385e7,80120020,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.7214255,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0824096,0.022696159130991735,0.0016290278298148413,0.41935315446958144
-843932026385e7,80120019,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.0817084,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0824034,0.0274038298208474,0.0011721642212546492,0.45170128644788704
-8.4390297977999995e+018,80119127,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0637851,100,29,0,-0.26227961499999997,0,1,0,1,0,1,-1.0489302,0.047954014367492026,0.0013684134632417125,0.5981566619438129
-8.4390297977999995e+018,80119128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.2983174,100,29,0,-0.67157459,0,1,0,1,0,1,-1.04895,0.10653340347670379,0.001748546954061493,0.5986808960339065
-843660273702e7,10462058,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.5652752,100,25,0,-0.26227961499999997,1,0,1,1,0,1,-1.1236217,0.07852514013711492,2.360729985508859e-4,0.4213341350409434
-843660273702e7,10463624,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7.3395376,100,25,0,-0.26227961499999997,1,0,1,1,0,1,-1.4925325,0.10606962816090167,0.0011806008751877913,0.6417849893030726
-843631883845e7,42124513,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3456364,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.205842,0.09244206750416552,8.726750754709844e-4,0.648414834790956
-843613528974e7,80117229,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.7990928,100,59,0.85714287,-0.63921684,1,1,1,1,1,0,-1.6655108,0.08927078839975751,0.0025419104537300354,0.47523884229331076
-843613528974e7,80117230,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.856462,100,59,0.85714287,-0.42495668,1,1,1,1,1,0,-1.6655188,0.05789687180985785,0.002640725429481873,0.47187731108510583
-843304645714e7,78132678,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.7810946,90,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.05267906449290156,0.001282029107815737,0.5504856721380181
-843304645714e7,78132679,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6449194,90,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.12690465266960463,0.001333505891958473,0.586649666734567
-8.4299269501199995e+018,10463570,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.5283318,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2420967,0.08943852515940065,0.0015374655146891338,0.532721835397932
-8.4299269501199995e+018,10463574,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.1047039,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2420936,0.047764645158094914,7.973822663347999e-4,0.5751291271068408
-841002045887e7,80118652,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.8823147,100,43,0,-0.26227961499999997,1,1,1,0,0,0,-1.2395208,0.051082084973581264,7.268489799038927e-4,0.2703782045827462
