prenda,tau_hat_oobpredictions,tau_hat_oobvarianceestimates
42125725,0.14178491412742397,9.617104962758752e-4
80117519,0.10339777126607061,0.0018257643535410139
78134824,0.08902922973339837,0.0024205135356874354
3595466,0.14262844936334007,0.0023765651602379173
5514481,0.15346178752877684,0.0038382069185206712
3594469,0.08329205761854817,8.856886758888526e-4
78133394,0.169497276067783,0.006228728523647072
10462549,0.1049884236529457,0.002773423526338746
5524170,0.1582863109121789,0.008116378948200272
80117702,0.13459291826260844,0.0063126835437562236
78133546,0.07310416118502218,0.005341877258635928
42124233,0.18751926980129263,0.003963013990223602
42125022,0.07338173672745202,0.002695092720517848
10463773,0.09674204936880638,0.002511067431390435
3594075,0.1923511294437717,0.005317461985889108
3592043,0.0903039568989169,0.003060480205486654
80118935,0.0731640853689924,0.00276462339770949
80116928,0.0813563487942641,0.005016824838744486
80117741,0.028939796727085666,0.0015821114126943492
42123632,0.17047176110079962,0.005913852921689988
42124328,0.12561764397891118,0.0028590937208784186
10462421,0.1090732551564881,0.0016904937053224586
10462923,0.13877754900906886,0.0020621069204480157
80117242,0.10921265719032891,0.00395275711600096
78132824,0.13425901452117406,0.0024165104623970536
10463081,0.1087621167438824,0.009593886264658128
10463080,0.10022706567911764,0.010312130481254064
10463079,0.10022706567911764,0.010312130481254064
10463078,0.10355570370907312,0.009910491207839486
10463077,0.11863770236643893,0.010353134915599657
78134781,0.15092070637314367,0.0012746525602426177
3595813,0.173760929134192,0.004482191767782712
3595810,0.18275366120484776,0.006555136934989943
3595809,0.1325047444551537,0.003238597295688315
3595811,0.1471876742644868,0.004184945067552649
3595814,0.18325874146719148,0.005873148291650029
3595812,0.13387787168193388,0.0042044623982880076
80118741,0.18498946011142314,0.004172847193870503
80118740,0.21935109063576916,0.002245227163287418
3591942,0.10760210824116559,0.005508451519804658
80116732,0.1513283853231889,0.0015569049375826285
80116985,0.1166668277394526,0.003827869761732396
80117605,0.15126210997313927,0.007093078722774987
80117606,0.15596655667509707,0.006818611283031344
78131769,0.05924450754885648,0.0035596236042016462
42123788,0.0780541955509072,0.006549319563960041
80117012,0.16583776984787135,0.004381628202394953
10462551,0.15848922460685125,0.004085124958115842
3590977,0.1080296115423667,0.0039429684673807875
3590978,0.10940502802296986,0.003867181312961245
5514443,0.19745515188279741,0.003912636451823104
3594109,0.14930109192799976,0.002775027026855782
80118726,0.16020970150535888,0.001885610579709163
80117038,0.10485326803501416,0.0010117007218045093
5514278,0.2725262046907701,0.0033591109979104667
10462662,0.07370895035321802,0.0010325359184027764
10462669,0.05207407156785673,0.0012643134250645168
10463012,0.053846721417861024,0.002939214142537381
80116832,0.17407272951429187,0.0010984188505845519
78132926,0.12837886040423008,0.004628919180875907
10462655,0.22225475958182217,0.0023495763115040985
78134718,0.10316853650254229,0.005975341902605874
3590969,0.08444680205103641,0.0018590283581688123
10463997,0.07317184439245378,0.004043663198577114
80118065,0.13281723547247112,0.0013108979423561485
80118088,0.20414674742806166,0.0037189141918304944
78134496,0.07509409032248303,0.0029397993602734685
