fc_admin_disc,fee_arms,edad,genero,val_pren_pr,masqueprepa,faltas,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,prenda,insample
357.14285,1,22,1,1110.2296,1,.14285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116859,1
7336.8301,1,27,0,10022.664,0,.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520114,1
1349.89,0,72,1,1190.2089,0,.14285715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594100,1
5000,0,50,1,6344.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118873,0
2407.366,0,60,1,2362.1072,1,.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524501,0
4685.7144,0,55,1,5956.584,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463256,0
3442.8572,0,55,1,4565.0566,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463257,0
4117.5942,1,43,1,6020.5688,0,.5714286,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,80118036,1
4075.4507,0,43,1,5972.585,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,80118872,0
2605.8108,0,30,1,4536.5273,1,.14285715,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463075,1
6528.5713,0,43,1,7860.2124,1,.14285715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10464017,0
4257.1431,0,43,1,5317.0757,1,.14285715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10464014,0
21325.662,0,43,1,14593.926,1,.14285715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10464015,0
8557.1426,0,43,1,10131.441,1,.14285715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10464016,0
15157.143,0,43,1,17520.932,1,.14285715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10464013,0
10100,0,43,1,11858.854,1,.14285715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10464018,0
10957.143,0,43,1,12818.528,1,.14285715,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10464019,0
382.47821,0,39,0,873.77081,1,.2857143,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133785,0
528.57141,1,48,1,985.73279,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595248,1
2699.0247,0,47,0,2373.8069,1,.5714286,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78134536,0
2500,0,43,1,3192.9834,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78134017,0
2928.5715,0,43,1,3253.5083,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78136353,0
11814.286,0,70,0,13621.442,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514277,1
1020.5081,0,62,1,1529.5482,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595389,1
1676.9148,0,26,1,2406.6328,1,.2857143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462928,0
3262.6501,0,26,1,3608.8423,1,.14285715,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117383,0
1058.4891,0,51,1,1302.1708,0,.42857143,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,42124761,1
2794.5042,0,51,1,3384.9182,0,.42857143,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42124630,0
10166.102,0,52,1,15969.191,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124848,0
1157.1428,0,30,0,1270.1816,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133769,0
642.85712,1,32,1,694.37714,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521296,1
878.56793,1,63,1,1322.1923,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595250,1
309.14368,0,43,1,278.51834,1,.14285715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594350,0
5021.2461,0,31,1,4821.8125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,78136371,0
9469.6328,0,31,1,12243.293,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,78136372,0
5536.8032,0,32,0,6583.832,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78132531,1
3328.5715,0,32,0,3701.3562,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78132528,1
4343.8354,0,32,0,5048.3535,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78132530,1
4015.4417,0,32,0,4277.1606,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78132529,1
2600,1,38,1,3238.3503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514232,1
671.42859,0,41,1,1145.6785,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462845,0
496.95828,1,39,1,710.3717,1,.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123633,0
851.45831,1,28,0,1206.2034,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463430,0
2412.0137,0,56,1,3056.9741,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463169,0
2544.991,1,75,1,3592.8477,0,.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592124,1
514.28571,0,37,1,550.42603,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42125948,0
1371.4286,0,34,1,1929.4124,1,.14285715,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132506,0
1512.1462,0,20,0,1893.9698,1,.14285715,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132620,0
1475.1661,0,58,1,2074.2002,0,.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125106,1
1471.4286,0,35,1,1850.0131,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78134209,1
2157.1428,0,22,1,2809.1138,1,.14285715,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118006,0
1871.4286,0,22,1,2489.2224,1,.14285715,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118004,0
3346.3052,0,59,1,3585.9343,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592325,0
1319.4282,0,85,1,2066.4504,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42122482,0
1642.8572,0,35,0,2549.7407,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136323,0
957.14288,1,60,1,1782.0015,0,.42857143,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78132855,1
4700.5542,0,51,1,4632.4946,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124720,0
5462.9556,0,68,1,6152.5522,0,.14285715,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133029,0
3363.2751,0,32,0,4760.4512,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117147,0
2888.8269,1,58,1,4566.1675,1,.14285715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522602,1
478.70215,0,25,1,710.3717,1,.2857143,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117438,0
810.87341,0,33,1,694.37714,1,.14285715,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135021,1
918.90973,0,40,0,1561.5374,0,.14285715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118984,0
6428.5713,0,37,1,7591.4897,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463593,1
2242.8572,1,27,0,2905.0811,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591815,1
3643.3721,0,27,1,2793.1191,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524115,0
2724.2117,0,27,1,3081.0215,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125577,0
9186.2842,0,26,1,11634.663,1,.14285715,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462838,0
1001.2046,0,32,0,1046.2577,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133770,0
2646.6812,0,70,0,3696.7571,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595820,1
3571.4285,1,35,1,4902.0537,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125870,1
1257.1428,0,20,1,1382.1437,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524182,0
3014.2144,1,55,1,4081.7661,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125789,1
1831.4226,1,55,1,2594.2712,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125788,1
2925.1917,1,55,1,3969.8042,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125790,1
18871.428,1,32,0,21522.76,1,.2857143,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522731,1
3582.7644,0,34,0,4104.6738,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522804,0
2656.1802,0,34,0,3144.9998,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522806,0
3169.582,0,34,0,3192.9834,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522803,0
326.42093,1,20,1,294.51294,1,.14285715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514146,1
2828.2656,0,62,1,3557.405,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125208,0
11328.571,0,21,1,13234.388,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594357,0
3242.8572,0,54,1,4024.7009,1,.14285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80115946,0
2242.8572,0,69,1,2905.0811,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463450,0
745.91077,0,41,0,710.3717,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135033,1
1955.0452,0,27,1,2662.814,0,.71428573,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124466,0
1404.0752,0,27,1,2166.9822,0,.71428573,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124467,0
1475.1661,0,27,1,2230.9604,0,.71428573,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124468,0
3000,1,41,1,3752.7932,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118641,1
2257.1428,1,37,1,2921.0757,1,.14285715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591711,1
1300,1,40,1,2006.1998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463533,0
6514.2856,1,30,1,7359.5132,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514240,1
484.38239,1,40,1,522.46381,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117068,1
5328.1914,1,40,1,3721.3777,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117069,1
953.67004,1,52,1,822.33374,0,.71428573,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133824,1
2757.1428,0,31,1,3061.5735,1,.14285715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514597,0
2254.1255,0,40,1,2777.1245,0,.14285715,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521159,0
2405.4216,0,40,1,2937.0703,0,.14285715,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521158,0
1422.0651,0,40,1,1897.4232,0,.14285715,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521160,0
2861.5645,0,28,1,2549.7473,1,.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132635,0
2557.1428,0,60,1,3256.9617,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521328,1
1600,0,51,0,2085.3323,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125206,0
1214.2858,0,28,0,1753.4722,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117345,1
1751.2772,0,38,0,2121.3472,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524258,1
7215.7617,0,49,1,9478.8496,1,.71428573,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136349,0
5042.3984,0,52,0,7268.145,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594373,0
1374.3113,1,59,1,2221.3416,0,.14285715,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123655,1
494.74606,1,59,1,1197.6891,0,.14285715,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123656,1
2242.8572,1,59,1,2802.2004,0,.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78132869,1
632.28851,1,59,1,1437.6077,0,.14285715,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123653,1
564.59167,1,29,1,1097.6948,1,.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133710,1
2057.1428,0,35,1,2925.1025,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125659,0
1005.5818,1,56,1,1693.5208,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132923,1
420.95825,0,56,1,921.75452,0,.42857143,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133249,1
2709.4705,1,37,1,4008.7065,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462882,0
740.88086,0,37,1,1465.5699,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462883,0
3986.4924,1,49,1,4932.938,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133877,1
5377.4478,0,55,1,6175.6836,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125432,0
1820.7737,0,53,1,2345.2712,0,.14285715,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117600,1
4428.5713,0,43,1,5352.2505,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117717,1
905.06195,0,18,0,1209.6567,1,.14285715,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117027,1
510.95264,0,48,1,930.83594,0,.2857143,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133778,0
2356.0322,0,28,0,2933.6169,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119458,1
2442.8572,0,31,1,3129.0051,1,.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124801,0
928.57141,0,43,1,1014.2686,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132552,1
1042.8572,0,29,0,1718.2976,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124693,0
1778.7467,0,31,1,1649.4521,0,.71428573,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42126018,1
2142.8572,0,43,0,2373.8069,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462520,1
214.28572,0,43,0,214.54008,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462521,1
2814.2856,0,51,1,3772.8147,1,.2857143,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133607,0
243.21573,0,36,1,1030.2567,0,.71428573,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117439,0
1631.6112,0,36,1,1446.1219,0,.5714286,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,80118736,1
1433.4486,0,34,0,2145.2837,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132778,0
843.20789,1,41,0,1766.007,1,.5714286,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591731,1
2400,0,30,1,3081.0215,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586652,0
12626.171,0,44,0,16704.936,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514476,0
3604.0801,1,68,1,5880.0713,1,.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521289,1
1890.1826,1,24,1,3021.0701,1,.42857143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134440,1
7462.0078,1,45,1,7111.6528,0,.14285715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522607,1
3154.3162,0,44,1,4389.3906,1,.2857143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,42125001,0
481.53391,0,60,1,985.73279,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136250,0
1140.0227,1,40,1,1817.4504,1,.16666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520113,1
2180.7366,0,34,0,2329.2766,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135182,0
720.8999,0,34,0,1033.7166,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135183,0
728.57141,0,21,1,1018.2954,0,.14285715,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125525,0
1978.2928,0,38,1,1925.959,1,.14285715,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522630,0
2990.6611,0,21,1,2361.2659,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117878,0
5700.6201,1,28,0,9075.5254,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522722,1
4427.5859,0,64,1,4725.0088,0,.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123791,1
7199.5972,0,64,1,4693.0195,0,.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123792,1
3526.123,1,76,1,4904.4023,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514238,1
9975.5234,0,44,0,9731.3086,1,.2857143,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135003,1
672.84247,0,35,1,582.41516,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134994,0
3477.7092,0,55,1,4332.6245,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123769,0
734.51599,0,55,1,1405.6185,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123768,0
2578.3022,0,55,1,3372.9504,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123770,0
1139.2543,0,55,1,1837.4719,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123765,0
554.62878,0,55,1,1213.6837,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123766,0
704.547,0,55,1,1373.6294,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123767,0
942.85712,0,28,1,1346.6947,1,.2857143,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132737,0
3034.636,0,26,1,4965.1953,1,.14285715,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593961,0
1313.2177,0,38,1,1610.0945,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5521191,0
4200.6362,0,38,1,4184.6465,1,.2857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522631,0
1477.3669,0,38,1,1786.0348,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5514309,0
1149.0685,0,38,1,1434.1542,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5521192,0
2853.0398,0,38,1,2777.698,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5514310,0
1985.7142,0,29,1,2617.179,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,80118965,0
2820.447,0,53,0,3764.7622,1,.14285715,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118675,0
3450.4268,0,32,1,4761.0249,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595301,0
1171.728,0,44,1,1449.5753,0,.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592072,0
1400,1,40,1,1961.4015,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42122453,1
2042.8572,1,28,0,2837.9175,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78131703,1
1744.761,0,38,1,2601.1843,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592036,0
1364.9401,1,42,0,1761.4141,1,.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594436,0
1723.9691,0,59,1,1893.9698,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134488,0
10846.604,0,53,0,10063.735,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522741,1
8698.5859,0,53,0,8128.3921,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522739,1
12568.576,0,53,0,11615.208,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522738,1
8450.0576,0,53,0,7904.4683,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522740,1
27959.754,0,53,0,25482.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522737,1
7070.8115,0,40,0,6340.46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591742,0
828.57141,0,37,1,902.30658,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117288,0
800,1,29,1,1223.0347,0,.5714286,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124999,1
885.71429,1,37,1,1194.2357,0,.42857143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136139,1
802.87964,0,30,0,730.39319,0,.14285715,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132488,0
1768.7714,0,44,1,2425.8176,0,.2857143,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124037,0
2646.7947,0,44,1,3529.4429,0,.2857143,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124038,0
10571.429,0,84,1,12546.347,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522946,1
728.57141,0,70,0,1018.2954,1,.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134141,0
