fc_admin_disc,fee_arms,edad,genero,val_pren_pr,masqueprepa,faltas,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,prenda,insample,rf_pred_fee,rf_pred_nofee,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,tau_hat_oob_full$predictions,tau_hat_oob_full$variance.estimates
1997.8212,1,60,1,2485.3716,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3591966,1,1957.3676840176815,1815.393484583374,-41.119621204067464,2358.8625885697575,-115.07273277000647,4466.234701285655
738.05127,1,60,1,1318.6154,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3594309,1,918.7738451615779,958.6673536992736,-109.33157744179016,5849.774715176772,-141.00472721152775,9473.412886694015
2185.7144,0,42,0,2421.4404,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463291,0,1894.8987531181892,1881.7753397648837,-40.46226162534124,1222.7187694060185,-1.782525269261644,7053.628804770338
1671.4286,0,21,0,1846.0596,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524535,0,1375.0051721006682,1459.3454582375978,-113.67167417798119,635.3227071503902,-65.94420751039678,471.2166445067353
1042.8572,0,43,1,1558.3574,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133768,0,1145.0006591032827,1178.9952670559276,-52.67715882886056,1773.9491832703636,-81.1613724470149,364.9349550476161
528.57141,0,43,1,982.97656,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133766,0,634.1219236198166,685.9879543705166,-56.923982696908176,2127.8328136501427,-56.461593361969975,515.4731586531448
785.71429,0,43,1,1270.667,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133767,0,924.7465199004657,909.2017870950905,-57.83216559376338,2100.3204820968954,-69.75380449720403,337.5279163288666
549.75079,0,72,1,1094.788,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,42124563,0,659.3431371680609,756.9021586880319,-83.85030157820074,5905.987662919911,-90.0662732842779,6946.566031029785
395.44281,0,72,1,902.99432,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123521,1,558.6207015200329,637.2140357752015,-63.353032715737854,6202.341894209332,-64.23270829680335,8810.880929868441
8400.7129,0,45,0,8942.3311,1,0.16666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124108,0,7330.012951369408,8281.657114146989,-964.0968396139881,134899.19830983863,-833.844721026831,107937.24966726544
950.6803,1,30,1,1590.323,0,0.14285715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591814,1,1194.6075331825891,1195.6621657619442,-52.04855343967359,2104.8982425866507,-31.313368574431788,1094.4274279309652
3771.7727,1,25,1,4706.981,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591793,1,4036.6531409402273,4233.448424347948,-253.56669358637893,23720.22186686745,-96.50603331401449,13747.819382677284
1094.2616,1,44,0,695.29803,0,0.14285715,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80118515,1,577.910083878503,581.8526587473497,-79.25070262087009,1568.0008140022856,-92.8046860634346,523.7115732418547
2633.6467,0,25,0,2833.0903,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132982,0,2163.286467218215,2466.9195323478407,-196.61534385068134,4454.99198256154,-175.8115245101929,8541.577193861454
2342.8572,1,52,0,2597.2512,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,42126006,1,2084.9370167281877,2033.7945033008527,-97.71628197305242,1141.3422856229204,-149.49389512476245,4977.413939264583
2455.9211,0,43,1,3707.1025,0,0.2857143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514326,0,3186.044994236443,3209.932793115613,-113.35398684237705,14924.340943275894,-62.84513772190565,3829.6354740412
3814.2856,0,26,1,4659.0205,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123618,0,3892.924183390019,4175.963301615114,-129.07385829742293,41210.97947881561,-56.60358813209165,23578.747558652813
1500,1,47,0,2069.8069,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124267,1,1499.5009096986994,1576.5100579683462,-99.51269794801837,4059.2067952919165,-138.65890610862,3410.174386991966
2252.0979,0,58,1,2236.6968,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124637,0,1721.5603957340757,1664.4434327518072,-40.84068207789916,1243.8042851371404,-81.71876267489066,1494.6608683937932
6000.147,0,37,1,3923.8235,1,0.2857143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134614,0,3382.833434311493,3255.3510012068305,-81.09937273395813,30153.146878713298,-80.58413207921419,5928.37428307538
2020.0314,1,34,1,2485.3716,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124982,1,1940.3994103425816,1944.9403502872792,-17.347966346590617,1009.9572348079168,-63.81033384902559,2330.698805520934
1399.7498,1,45,1,2053.7559,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117889,1,1536.5784753688426,1563.8211047632171,-61.174225585396215,5839.408897106164,-67.9370155267356,1756.1285230469493
1785.6906,0,57,1,1941.9446,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132976,0,1498.3140970131144,1411.3325512745498,-49.3495920810367,4304.844373973574,-59.71042715722107,2966.0834541446543
971.42859,0,40,1,1062.9025,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,80118992,0,682.7677310049488,747.0127573920432,-16.906604182447552,2442.0453277648653,-23.165815248823208,3878.6040403542365
1057.1428,0,40,1,1574.3402,1,0.5714286,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80116744,0,1146.1801898081667,1182.6952634983343,-154.52041782800657,7404.387147472631,-99.71339497271588,3047.4862356553153
800,0,44,1,871.10883,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136040,0,574.5911412327226,663.2086469054963,-69.75789771916968,1797.8419615286612,-51.5014722605242,813.83589137472
744.59766,0,24,1,903.07446,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463357,0,645.9789776538182,680.2738940875985,-29.56247517341646,1186.043246954654,61.80694014573542,3001.2379919555283
1863.8086,1,55,0,3012.7922,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592154,1,2302.1626755361926,2734.213054926346,-299.91865685953326,18403.580433316376,-191.65785670541933,4912.333583253022
1977.4491,1,55,0,3172.6201,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592155,1,2448.853755377824,2804.0918055080447,-323.8761348071341,17676.167498336956,-196.08924656008747,9870.577958691803
1828.5714,0,47,1,2437.4114,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524256,1,1912.6258890219506,1867.597768864517,-67.12154871497322,1933.466150283726,-107.92764411693557,1694.6217179285788
402.18213,0,26,1,503.50446,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136034,0,434.48923401330563,453.0395641766766,-61.858090941380475,413.0038803218713,-21.643580605901715,1282.3283160159506
1236.5182,0,30,1,2213.584,0,0.85714287,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78133678,0,1659.0798373881516,1765.0195950800696,-215.57360895381063,6009.757301060722,-93.20557250774606,3669.466991887337
714.28571,1,47,1,1190.7529,1,0.14285715,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42122454,1,784.8942953358953,828.6484662758699,-53.96670027562661,1947.8883723181812,-76.08286794923983,852.4340694379315
1026.9901,0,41,1,1989.8929,1,0.14285715,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462515,1,1449.9204897980685,1374.2170058087272,-17.402806550446115,1928.4259792301598,19.407238551297773,8133.647529404471
1425.8287,0,23,1,1901.046,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118959,0,1442.422561460186,1460.3928820580022,-69.11335737798005,6702.835337156013,-51.438965216032145,2042.0211226474585
1033.7168,0,23,1,1549.4244,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118960,0,1107.2758272201986,1178.8422481634361,-70.6746482537419,2878.7903461744204,-44.006028415186115,390.4261545389563
1087.1799,0,23,1,1597.3729,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118962,0,1171.2778704980456,1193.1786994417778,-68.86127433718453,3680.7131092418226,-37.95686558520951,463.13782917579874
557.75226,0,23,1,1213.7856,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118958,0,897.8223686835988,877.4639662421145,-70.14553978167723,1272.8162213900168,-49.65110216731939,899.1194140333021
1296.4126,0,23,1,1996.9429,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118957,0,1526.0293761163266,1536.752769804992,-66.9372370496601,6226.239723203208,-51.66600281716736,1500.885728805115
11728.571,0,50,1,13744.301,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520268,1,12225.232369904763,12855.833579273663,-1501.4703480892592,522493.9969829673,-1447.3043905597972,132229.66495646676
3571.4285,0,50,1,4618.1221,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520267,1,3804.0105865312185,4080.6441946738614,-279.3320749226514,9196.981152073033,-264.30324894791846,35289.53449434794
2967.4434,0,55,1,3708.9312,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595829,0,3100.12368897933,3161.1079293066414,-208.06069995812672,13252.295812979828,-149.75209199761156,14390.186771640056
9772.1875,1,64,0,6978.355,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592161,1,5938.495013477937,6638.850251290516,-580.3494028075935,68670.52818707758,-772.7750970910176,23983.19362025495
4671.4951,1,39,1,4595.0894,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78131722,1,3956.3699161007053,3994.9982210108356,-9.322936184359893,43158.55190306128,-33.10297668902184,10729.338511312784
699.87488,1,23,1,855.12604,1,0.33333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125478,1,607.0437614472396,689.1094850667454,-99.11515406680039,4158.610477647278,-72.45488835248463,609.0612409489029
357.14285,0,48,1,1021.9921,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124379,0,629.5461348139456,726.4867397400245,-110.65498132164252,2652.5139374318755,-85.58662822612938,2768.697317741593
1421.2073,1,18,1,2487.1885,1,0.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522883,1,1885.0749711383596,1935.2613542499275,-35.28781682728674,4244.805906354555,-63.994177665261624,1557.725189242478
8937.4863,0,50,1,6512.957,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462743,1,5426.374737331109,5970.444348399525,-333.6412755944125,83339.88525129497,-179.23941453541377,52511.444863397024
2714.2856,0,58,1,3428.345,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118685,0,2625.1121793826514,3147.279953949129,-379.73661395044815,30574.24802819097,-212.76260800294833,3003.4279184987067
2871.4285,0,58,1,3604.1558,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118681,0,2899.4630118188447,3183.825300172012,-336.1994921210774,38123.23316907715,-207.84162629709567,14656.794737754331
2e3,0,58,1,2629.2048,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118682,0,2096.990245933454,2110.21264321518,-84.6312873311471,8244.796656051562,-81.95724453653982,5109.070774509667
3385.7144,0,25,1,4179.5366,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118658,1,3500.5666090152804,3475.99678546629,-44.271755342063955,28187.545628410528,-57.54176156529656,11825.208964429226
4443.4258,0,33,1,4291.3477,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514214,0,3609.8850281634773,3549.362592588086,5.011117560369494,27192.649021124966,-14.508998006630103,6322.306392946115
877.83392,0,32,1,1235.0038,0,0.14285715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594067,1,906.7539925701221,885.4696941508898,-33.41865824857723,730.7835895592461,-28.006205775020923,1076.6252052392158
2028.5714,1,44,0,2565.2056,0,0.42857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514148,1,2008.4524287634729,2047.9347951209427,-234.96245559867242,10464.726406402053,-170.8475283161988,5716.481421855377
1771.4286,0,18,1,1957.9392,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463368,0,1467.0108962715508,1416.4940798818348,-36.9652750359019,2427.04077598627,76.78915776227758,7126.021510711135
4000.6487,0,46,1,4611.0723,0,0.2857143,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133135,1,3957.300724438419,4056.1420345222054,-216.29179130447434,16661.61335060822,-115.58929553840271,18576.928447720522
4659.4473,0,46,1,4131.6001,0,0.2857143,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133136,1,3498.5630240348546,3548.8534940056097,-132.59380165894845,19238.415350828524,-85.38978969019459,8194.525974820894
567.54309,0,24,1,535.47003,1,0.42857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132579,0,456.0241763782434,483.7311888925476,-99.27850479626233,4438.329661669803,-49.92165406924932,2735.4475169001694
3315.2927,0,56,1,3779.8982,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586699,0,3102.7299551668693,3246.479962667841,-243.4012375374601,30703.213982530913,-183.6342623331376,8048.6832307779305
1257.1428,0,26,0,2117.6753,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136020,0,1593.063630932417,1661.1622026594746,-121.85751103471245,4154.990455375744,-67.95667266322168,2227.3452524497993
1507.6414,1,50,1,1462.4724,0,0.42857143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117212,1,1078.912785679007,1111.444501602095,-123.54801952240335,2844.7128785001073,-112.56007124981087,479.1964310322985
2649.3032,0,45,1,3588.1729,1,0.14285715,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,80117115,0,2926.9926274779327,3137.61714556486,-157.51524984420413,8625.585463352496,-68.63467286907807,4508.652964574998
5624.4429,0,43,0,7775.5864,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594110,1,6574.022343563377,7070.306612369301,-589.277520461358,68011.60577266867,-752.9277589645704,37540.63285201183
2299.8726,1,35,1,3268.5168,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116737,0,2586.025985465495,2867.7256200085376,-130.28773567217027,6317.015021839197,-119.88609629059084,1800.4886679549663
983.03271,0,66,1,1977.3239,1,0.5714286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135058,1,1470.3992630482942,1358.8814103003588,-87.70511997949394,6214.345886386389,-174.69131376520127,3743.1898858998975
4228.5713,0,19,1,5284.1782,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3594120,1,4571.548917875491,4460.9257277806155,-152.556465267766,28699.913261325622,-63.713615395576205,9618.241995629287
614.28571,0,27,0,1398.4492,1,0.2857143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463173,0,949.9599422088036,1005.436245701334,-48.52881027894118,3162.5907674140753,6.306022822189391,6472.101294623866
1315.7213,1,44,0,1462.3923,1,0.5714286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523005,0,1015.2141118975568,1111.8137670199442,-92.15194871987985,1715.972949321851,-137.95107866343793,755.160815554578
2926.7458,0,44,1,4422.6924,0,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42124497,1,3678.154761494272,3737.2677753772855,-253.93904009961386,24165.11297086099,-168.40736377350646,17155.573377817283
3243.4512,0,44,1,3671.5007,0,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42124493,1,3123.9743580754925,3115.0244129715047,-159.78036911704612,5396.60948807971,-65.25510419899553,8654.704301807858
2502.2585,0,44,1,3879.2771,0,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42124494,1,3266.799265503057,3268.3854284896856,-128.84420781238427,27333.679736699232,-63.82742641279706,8096.672739729229
1581.5078,0,44,1,2888.3435,0,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42124495,1,2232.2268856521796,2481.461455483431,-198.06324243325042,7570.674426564071,-130.43142760996926,1638.8056396369598
3438.417,0,44,1,3847.3115,0,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42124498,1,3253.9734400922193,3260.100111771451,-127.0616166780006,29708.13400158451,-80.03061769056312,22814.13637446656
2888.5698,0,44,1,4374.7437,0,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42124496,1,3663.4803011668814,3571.4397717224388,-205.94071853104458,21835.494620430625,-107.7844031296922,20461.75083527611
720.56415,0,45,1,1318.6154,1,0.14285715,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117112,0,927.8715943025683,940.7093239747115,-57.12841073152145,2080.656606270099,-64.60799032850619,1613.744718683121
770.25708,0,45,1,1382.5465,1,0.14285715,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117113,0,949.3092506945245,1018.8760558645974,-55.02470665000621,3070.534822498847,-67.31275070554908,866.9450825633271
422.70227,0,45,1,919.04535,1,0.14285715,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117114,0,604.013077935184,622.4219349918475,-51.208277707433474,1235.7652945257505,-44.0732108337569,727.1371462078246
5271.4287,0,20,1,6289.2661,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132777,0,5491.433079894251,5500.810862873256,-167.41244600844277,28942.98945799547,-144.9896172300524,50206.41583470935
1757.8602,0,50,0,1074.9824,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80115935,1,654.9419512108883,801.1658931842484,-17.891523454656475,8481.070404129574,-45.32245616593344,1931.9833700263548
4467.9365,0,35,0,4067.6687,0,0.85714287,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132978,0,3579.4655478137174,3371.6509322505794,-147.63865240294754,15398.161861201206,-130.67754659020542,9605.19272444109
5689.7651,0,50,1,5458.1606,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522993,0,4669.879622688721,4728.360976546809,-300.0240191237253,16605.474469667755,-231.75066379512057,22633.204733319126
1574.817,0,62,1,2572.3237,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595487,1,2053.372246517586,1863.9659072903316,-30.483445916347588,8415.924881765102,-70.7116896292733,4774.91027387804
1226.4843,1,38,1,1925.9618,1,0.66666669,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3594056,1,1361.839490664178,1373.8506652329531,-153.14594600485646,9347.848045819834,-86.71334081611488,1037.5795938890153
3127.6211,0,41,1,4627.0547,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135128,0,3883.6232584363675,4129.8723065027625,-148.9694009165128,19898.67541114716,-131.74088351246928,19997.208518022995
2583.7332,0,52,1,3364.4255,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78136163,1,2673.9539940569643,3028.3072355640866,-259.72620884906945,5449.102890556986,-192.5242232645429,15123.072144355228
2286.0767,0,52,1,3430.1736,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78136162,1,2692.501213796822,3040.1351500154888,-253.7776321321653,9915.369612744518,-196.57681551911998,20136.477701650318
2583.7332,0,52,1,3779.9666,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78136164,1,3262.4939817607756,3192.408038237012,-133.32045751914498,27566.528722524254,-143.68121533852374,8902.256858313285
2414.813,1,40,0,4211.4219,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594126,1,3274.3602537017277,3518.3198112736113,-105.14289569914065,7685.452268440523,-106.39980530641364,6126.986766767983
1514.2858,1,41,1,2025.2842,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594333,1,1498.67306350666,1501.1562069285446,-21.063844418718105,2033.050984963793,-48.90867164565974,931.5402362249845
11831.446,0,41,0,17349.363,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123832,1,13346.520632886206,15462.265689551283,-1268.7486406640792,884782.5181965241,-1930.4574683275496,820606.8679320895
2371.3975,0,36,1,3595.2229,0,0.14285715,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117860,0,2991.850303273268,3126.6411569555066,-131.07101357086654,2111.743421427984,-106.75094030003237,7000.737803900283
1768.7714,1,70,1,2428.4902,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591782,1,1906.1889736366957,1831.5081505968003,-61.48858005199282,10556.508363498597,-75.39122464324467,8022.235963552337
5326.6777,0,53,1,7665.6157,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135147,0,6166.782405824159,7034.457085106806,-789.2453479255933,32604.66053101208,-690.8327874727214,80710.8988923982
2045.8403,0,54,1,3012.7922,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136273,0,2259.566996309108,2765.214997189868,-308.0046371163291,7832.59683519994,-223.38638038298149,9503.441086580566
628.57141,0,25,1,679.31525,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117081,0,547.2272884471851,557.0780595188787,-51.460295001784566,2847.987081602183,-70.25710469513984,638.9283734299671
671.42859,0,42,0,1142.8046,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125923,0,734.4582001131027,811.1268362769534,-97.44564648657722,1584.223340691437,-92.80540413263553,458.4863690181246
2185.7144,1,52,1,2421.4404,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520285,1,1904.101770991554,1853.3129468114737,-47.879582229615366,1504.682745701518,-130.74006913746408,2776.8285282903175
671.42859,1,42,1,727.26361,1,0.42857143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463529,0,559.2784545940394,542.19104083146,-87.05709137170349,3303.228067611847,10.24463364617435,453.5827936030769
2625.1594,0,28,0,3811.9321,0,0.14285715,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117018,1,3211.9981168663376,3213.7355005193667,-130.2433897982943,5192.136065180222,-166.92935260411386,14532.41743253131
1585.7142,0,53,1,2327.3604,1,0.14285715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116872,0,1805.9889904397855,1879.730015320677,-54.46933987745057,7063.856818983587,-98.60776390238283,975.3517354987866
1014.2857,0,53,1,1688.0483,1,0.14285715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116871,0,1247.3717495735184,1308.9257334364675,-42.77684742588185,6433.011823117023,-100.62431424793807,2206.8758257622676
861.54706,0,49,1,1158.7874,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135098,0,730.9439912006852,806.9642963343512,-11.499052218690784,2049.5487499276614,-73.37205650646975,425.7331501952858
4469.3052,0,49,1,4371.3301,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135094,0,3687.303527163149,3625.843756050958,-112.97879773960386,15193.616149297191,-151.55042287991031,3862.4511095250937
5689.8296,0,49,1,5458.1606,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136106,0,4783.164182678301,4602.932682315039,-176.56215091763147,27683.76916537976,-142.4277534885658,13220.935925880105
1806.2545,0,27,0,2380.53,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3594262,0,1836.1821092838015,1853.449432568862,-76.1289685264319,1430.261143116903,-83.47768677116794,5702.670498151619
4284.5171,1,50,1,5713.8853,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118628,1,4841.117957219927,4949.569885651704,-314.71917570262707,32858.15935414171,-221.84539606834824,6446.450599617923
9714.877,0,50,1,8558.8359,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594283,1,7163.811543530696,7961.0371190836395,-917.069078112194,88642.30206940805,-781.557726226979,8391.676422980454
9742.8574,0,28,1,11291.883,1,0.2857143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10464022,1,9606.348220089141,10769.362239940943,-1247.7678675679524,403572.92598055385,-1008.6281125954165,290064.7436040145
2946.498,0,32,0,4099.6226,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117301,0,3397.3558337810923,3394.8359699615808,-23.54771455591868,29908.533118335698,-104.2552510455404,13537.315072676896
