eff_cost_loan,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
-1.4379952,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0.70499223,1,1,78134056,1,0.07079023191557283,0.002465604584579165
-1.2420955,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,51,0.14285715,-0.2873942,1,1,10462079,1,0.0815729843584564,0.0014723526701609256
-1.2469954,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,51,1,0.74300617,1,1,10462705,0,0.1744259115556894,0.0019839555501418643
-1.2432573,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,51,0.14285715,2.0239561,1,1,10462076,1,0.14824515523042267,0.0019529246331427763
-1.2420881,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,51,0.14285715,-0.29028058,1,1,10462077,1,0.08075804831563824,0.0014030469504599876
-1.6680909,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,-0.20849626,1,1,10462808,0,0.10807243301268034,0.0014857479289885334
-1.6680909,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,-0.12210101,1,1,10462807,0,0.13128240109709738,0.002307564732004017
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,-0.0080593349,1,0,80117219,1,0.08357860635141481,0.002983680966503617
-1.4285715,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.29143563,1,1,80117116,0,0.0810627078139417,0.002080578946463263
-1.2369447,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,-0.11518942,0,1,5524250,1,0.19317572086121898,0.0018012628379453942
-1.8973072,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.34443316,1,1,3594380,0,0.11018543768777402,0.0015375594386149523
-1.1931059,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.52517515,1,1,78133416,1,0.05857002242343078,0.0013545361809406597
-1.1624854,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.14285715,-0.38474247,1,1,5520195,0,0.045969475925303475,0.0021718574591475647
-1.4285715,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0.2857143,-0.38070104,1,0,80117595,1,0.09172288307116322,0.001806678625763708
-1.2555981,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0.2857143,0.27935835999999997,1,1,3591999,0,0.18648390162871337,0.002989870265573613
-1.0463574,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0.24488451,1,1,10463382,1,0.11761816853092706,0.002493821740454388
-1.8998883,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,-0.24996597,1,1,80119058,0,0.03387829208595021,0.0012280557976599802
-1.5037062,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.14285715,-0.30525887,1,1,42124540,0,0.10241956430601999,7.296909078449343e-4
-1.4285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0.033996001,1,1,42124414,1,0.06941946784452302,2.2265454123791416e-4
-1.4285715,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-0.33231974,1,1,5521174,1,0.046984608629480666,8.991772022999924e-4
-1.4285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43,0,-0.29430583,1,1,80117722,1,0.06274606403940176,3.9294054944101714e-4
-1.4285715,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.2857143,-0.7297377,1,1,3594466,0,0.10960390416432891,0.001084025020722033
-1.2369473,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,-0.67964715,0,1,3592065,0,0.09129520737247465,0.001583522572557976
-1.1652989,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0.36862379,1,1,42125343,1,0.08674127749883424,0.00397475293190112
-1.4285715,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,-0.65370989,1,1,42124685,1,0.08580853128217288,6.967407578258118e-4
-1.8818623,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.42857143,-0.55062127,1,0,3595445,0,0.12574503979804807,9.608205722524138e-4
-1.6953566,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0.22069386,1,0,3591894,1,0.2109975196856087,0.002619306589264718
-1.6629378,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,46,0,0.041477025,1,1,42125747,0,0.12986841677332384,8.787298886828046e-4
-1.06954,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,-0.4843753,1,1,42125316,0,0.08823447671554488,6.621756605250221e-4
-1.8998816,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,65,0.14285715,0.10598233,1,0,78132682,1,0.1633380076861863,0.004519827348119758
-1.9173843,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.23901288,1,1,78133902,0,0.037639752160635226,0.0010053789908412833
-1.903604,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0.14285715,-0.21195203,1,1,10463411,1,0.09342171814341993,6.380447454596401e-4
-1.1674566,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1.5297754,1,1,42125507,1,0.16880218998394816,0.0031937679881674963
-1.8998752,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-0.53795898,0,1,78132629,0,0.08009325916631445,8.494540796290957e-4
-1.8998914,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-0.4843753,0,1,3595225,1,0.06461565713092807,2.7105799792000813e-4
-1.2395172,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35,0,-0.33981699,1,1,10462835,0,0.0474326227426246,0.0011082089731672107
-1.239516,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,35,0,-0.41930056,1,1,10463186,0,0.03414830841945599,0.0018843870750824732
-1.626873,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,-0.52297485,1,1,10462862,0,0.060835096944907456,2.3482400531208076e-4
-1.4285715,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,32,0.14285715,-0.57826775,1,1,10464056,0,0.056725610315447664,9.815352641762978e-4
-1.4285715,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.38920441,1,1,5521330,1,0.06869199879962015,0.0011062972942067477
-1.4285715,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.1127397,1,1,5521329,1,0.15786764511087306,5.882806510900313e-4
-1.143846,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2.3591695,0,1,42124395,0,0.13100412259576816,0.001386864728855254
-1.2395191,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.5714286,-0.30054757,0,0,78133841,1,0.13419242481865587,0.0012459982862575855
-2.1517715,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,0.42857143,-0.17207411,1,0,80117888,1,0.12534024270834984,0.0030414316846050634
-1.4285715,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,-0.76084,1,1,10463355,0,0.07748442145661372,8.579557585142133e-4
-1.4285715,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,-0.54716545,1,0,10463524,0,0.07364602972923268,0.001039604025328753
-1.4285715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0.62492299,1,0,3594084,1,0.143862705708335,0.0029513685083806507
-1.9509485,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,54,0.42857143,0.55178165,1,1,80117728,1,0.1988785547377503,0.0037304231778009715
-1.4285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,54,0.42857143,-0.64854491,1,1,80117071,1,0.08625686123352015,0.0011125238891469664
-1.4285715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,54,0.14285715,-0.44516361,1,1,80117733,1,0.039132490254982846,0.0011778310167037769
-1.4285715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,54,0.42857143,-0.32944953,1,1,80117727,1,0.11048998144556382,0.0014838797673859879
-1.4687331,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-0.2223195,1,0,3595220,1,0.06603524950094748,4.1707602948975894e-4
-1.9669467,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0.92905039,1,0,3594404,0,0.1995080727432934,0.0017841908138110938
-1.1767821,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.07828559,1,1,3595475,1,0.1494779495640822,9.985011531970266e-4
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0.42857143,-0.54716545,0,0,80119085,0,0.11204444571777446,0.001217260981177751
-1.4285715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.73493952,1,0,78133616,0,0.08346188219178892,0.002596566748506457
-1.7092117,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0.23614205,0,1,5523020,0,0.1455875436745518,0.0013234741848821023
-1.7092121,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,-0.36862436,0,1,5523019,0,0.11192383975732402,0.0013780099161650897
-1.7092136,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,-0.43428475,0,1,5523018,0,0.1019363283857333,0.0013689342345577654
-1.7092139,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0.80289477,0,1,5514541,0,0.17018290686690873,0.0020263833561055718
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,-0.68078697,1,0,10463312,0,0.06905664978153027,0.001107192572526923
-1.2369406,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,-0.3916541,1,1,78132695,1,0.05472980667690843,9.46585248270598e-4
-1.1442282,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.07313408,0,1,78133755,0,0.12294539860701618,0.002668167585875271
-1.1442282,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.1940874,0,1,78133756,0,0.1098916729787928,0.0025677785338055095
-1.1210451,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,55,0.14285715,-0.052984871,0,1,80117896,1,0.13388818957617893,0.001611120988240172
-1.8998798,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,42,0,0.023612341,1,0,80118043,1,0.08737243809290227,0.0018167317511821946
-1.2608287,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,42,0.2857143,-0.35709599,1,0,80117882,1,0.11004485508256556,0.0014546499777116602
-2.3147204,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,0,-0.50511014,1,0,10462550,1,0.08426187574877561,0.0022613485188395887
-1.0592499,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44,0,-0.67157459,0,1,78131781,0,0.096246433074924,1.9569564531850064e-4
-1.4619007,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.15141991,1,0,80117262,1,0.11221875043495436,0.002967903244036842
-1.4285715,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.14285715,-0.70613265,1,1,42125176,1,0.07110562793268485,9.190232347553177e-4
-1.902459,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,1.6576402,0,1,10463164,0,0.1362310435776855,0.001917765065622908
-1.2469952,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,0.14285715,2.0800028,1,1,80118829,0,0.18029181566430155,0.0014881399075351504
-1.8921539,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.2857143,0.3053163,0,1,5514213,0,0.174239196297087,0.0012620963630447194
-1.1633725,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,-0.55518717,1,1,10463025,0,0.07318101342252716,0.0017955325234593235
-1.2395182,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1.2033376,1,1,42125576,0,0.11660240872124746,0.0014513821601838388
-1.4764595,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-0.062766664,0,1,78132972,0,0.07955515949731315,0.001456083809699996
-1.9285108,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,34,0,-0.17048237,1,1,78133684,1,0.047104964320380666,9.160335569215873e-4
-1.928511,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,34,0,-0.33981699,1,1,78133683,1,0.026231037189747973,9.322306370967673e-4
-1.9285139,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,34,0,-0.26033339,1,1,78133682,1,0.023635261936993827,6.208983609541869e-4
-1.8996027,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0.2857143,-0.29834726,0,1,78133629,0,0.12736225446281868,7.412406391947513e-4
-1.1531799,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1.5004565,1,1,42125802,0,0.16032228668024295,0.0028656023855746105
-1.6603754,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-0.65370989,1,1,42125292,0,0.08587504350428309,5.617913848778376e-4
-1.4285715,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.5714286,-0.18876749,1,1,5522626,0,0.15355910382603466,5.079810549115349e-4
-1.2395248,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0.5714286,-0.72039616,1,0,80118763,0,0.0746723632722541,0.00183718003487302
-1.4285715,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.14285715,-0.60880059,1,1,3591002,0,0.08003068691222905,8.128466351076699e-4
-1.9024441,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.2857143,-0.58964133,1,1,42124661,0,0.09875970354588663,6.479153320156011e-4
-1.9024585,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.2857143,-0.35119051,1,1,42124663,0,0.11015546786312665,0.0021531914046225135
-1.902459,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.2857143,-0.4721438,1,1,42124662,0,0.09272011091080773,0.0015432055043561519
-1.2395189,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.14285715,-0.46364045,1,1,42124758,1,0.044794984845884664,9.497872521835244e-4
-1.1629434,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,32,0,-0.20269473,0,0,10462828,0,0.07890436150223805,4.43005651330096e-4
-1.4285715,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0.14285715,-0.42562655,0,1,10463921,1,0.06520401462726899,0.001166195628083143
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0.099070691,1,1,78133865,1,0.10012988403320393,0.0026820021120759156
-1.4285715,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,-0.021296952,1,1,5514150,1,0.14522159002608803,6.467020376730825e-4
-1.8998806,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,43,0,-0.025338396,1,1,5521237,0,0.09150765943070335,0.0016644766709600003
-1.1313505,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.29776165,1,1,78134842,0,0.02431903561344038,0.0015915505613229748
-1.0180225,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,-0.67790055,1,1,80117634,0,0.08543713234904705,9.771012352140403e-4
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21,0.5714286,-0.43599397,1,0,10462564,0,0.10297889143328465,0.0016039949932386641
-1.8973095,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,-0.45040283,1,0,78134692,0,0.08875028763153878,0.003757038637193843
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0.2857143,-0.77811903,1,0,80117220,1,0.10955340605819273,0.0013355546738492811
-1.978647,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-0.41871494,1,1,78134761,0,0.0577082367950754,8.249635798003559e-4
-1.978627,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-0.39452428,1,1,78134760,0,0.05327394063338334,8.18061520868096e-4
-1.6680895,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0.21252088,0,1,42124142,0,0.0804449750580845,7.088329732231321e-4
-1.2008862,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.50685674,1,1,3594388,0,0.08620449340710293,0.001385282025591394
-1.4285715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-0.6018728,1,1,78134898,0,0.0845154540172785,6.39937126982506e-4
-1.4285715,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,35,0,2.0481467,1,1,10463578,1,0.11915644442479935,0.002072752412061052
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,35,0,1.2521499,1,1,10463902,0,0.14628189929562235,0.0024007194806787467
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,35,0,3.121742,1,1,10463901,0,0.13547279525878722,0.0025447267082413824
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,35,0,2.9558635,1,1,10463904,0,0.13547279525878722,0.0025447267082413824
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,35,0,3.2046819,1,1,10463903,0,0.13547279525878722,0.0025447267082413824
-1.3522608,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-0.50223994,1,0,5520098,1,0.07616050020528628,0.0013059051195820097
-1.2172801,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,34,0.2857143,0.77353901,1,1,78136154,1,0.18895945867481317,0.0029952176424426495
-1.2292154,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0.068554118,1,1,78132493,0,0.06486529981573858,0.0023207292637002727
-1.4285715,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.56444448,0,1,42123983,1,0.08613892507267376,6.445913758517399e-4
-1.4285715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,44,0,0.19928913,1,1,78132586,0,0.0792252125835782,0.0018655521771852107
-1.0849903,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,2.5718379,0,0,78132959,0,0.11836149538230024,0.004207960113064927
-1.0927172,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,2.243536,0,0,78132958,0,0.11879609556159743,0.004124900754026749
-1.1699803,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,2.1225829,0,0,78132957,0,0.11922369288913647,0.004137700687884426
-1.2369397,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.14285715,-0.53445232,0,1,42125813,0,0.0612305885489142,5.8310344431893e-4
-1.2291932,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-0.31158489,0,1,42125884,1,0.06649248159156558,0.0015487252467790789
-1.2291961,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-0.65370989,0,1,42125885,1,0.08858425382565983,6.501589606924976e-4
-1.1559854,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-0.59150535,1,1,42125129,0,0.07455060501120646,0.001276803667506538
-1.4285715,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0.14285715,-0.62664908,1,1,5520260,1,0.06935813579582233,6.525272251550539e-4
-1.4285715,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,36,0.85714287,-0.41180333,1,1,5514369,0,0.1006659190102732,0.0017052451262311412
-1.4285715,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0.14285715,-0.52297485,1,1,5520259,1,0.048610513357480546,6.073138152958684e-4
-1.4285715,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,0.2857143,-0.77981472,1,0,78133913,0,0.1237152525527465,0.002695428416573363
-1.6655159,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,-0.38003117,1,1,5521225,0,0.09802070481703434,0.00208657400728713
-1.6459616,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.17393814,1,1,78136261,0,0.0809009793923637,0.002009639930076734
-1.4285715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.5,-0.45898685,1,0,3595390,1,0.10354648128507953,0.0018034328601172851
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.22342244,1,1,80117804,1,0.05242359889158418,2.3820748046621281e-4
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,-0.71591449,1,1,10463442,0,0.08020186616165602,4.570014348487512e-4
-1.4285715,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,1,4.0145016,1,0,78132680,1,0.19636768863558177,0.0030776736234837216
-1.2406764,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,56,0,-0.31150067,1,1,3595963,1,0.0476486565578016,7.565123663878934e-4
-1.2245486,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,56,0,0.50752598,1,1,3595962,1,0.11072975921858762,0.002950378016273877
-1.4285715,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,64,0.85714287,-0.58677113,1,0,42123998,1,0.1509819856010253,0.0022076366823730654
-1.2214916,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,-0.059327032,1,1,3593998,1,0.14886325631226577,0.00254548764188505
-1.2481329,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,-0.021313142,1,1,3593997,1,0.14441648496608633,0.0023768567560290767
-1.1854336,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,0.14285715,0.3075743,0,1,3595329,0,0.14040004537377784,0.002064281650169241
-1.1055954,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0.43773994,1,0,10462740,0,0.10518097018390711,0.0018064251550085255
-1.8867556,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.2857143,0.085247509,0,1,42124578,0,0.1611178904991386,0.0019510918031076766
-1.1596785,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,0.23730306,1,1,3594089,1,0.13361425118660392,0.004015792198907542
-1.8998848,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.42857143,-0.085093282,1,0,5520277,1,0.22331258653307495,0.0029097046594722662
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,29,0,-0.086957321,1,1,10462557,0,0.07427440275506761,7.145373024818586e-4
-1.1802835,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0.1445819,1,1,78133724,0,0.07584931077345447,0.002066958220901212
-1.4197955,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.14285715,-0.43657961,1,0,42123952,0,0.07332941469967007,3.512971506836557e-4
-1.4899399,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,3.5088508,1,0,80116750,0,0.1283023056897326,0.0017191654311167624
