sum_porcp_c,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,45,0,-0.19063157,1,1,80118031,0,0.09926384917748834,0.006069508963695948
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45,0,-0.15952927,1,1,80117746,1,0.147694839912809,0.0019597575550524843
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45,0,0.45214885,1,1,80117745,1,0.1991341067644983,0.0012196908975859724
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45,0,-0.44981721,1,1,80117747,1,0.034113111770272056,0.002479234597680466
0.4713091,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.3605518,1,1,5524176,0,0.006682510108718387,0.001339750377742846
0.47131664,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.32599375,1,1,5524177,0,0.045454370065340234,0.0018812602924794424
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0.14285715,-0.70833302,1,0,78136178,1,0.027977032187867484,0.009471339691331149
0.55330294,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,36,1,0.20620076,1,1,5514303,0,0.05259005813184506,0.004185038211875295
0.23695348,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0.14285715,-0.59209096,1,1,5520254,1,0.09656752679660442,0.007303572788995974
0.27425,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,-0.66407734,0,1,10462604,0,0.0741751773971429,0.010317847515160834
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-0.41743651,1,1,42125293,0,0.03169602722027611,0.013961212893562582
0.51485354,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0.14285715,1.5108241,0,1,80116016,1,0.12099955843962272,0.0048370539861941324
0.23694339,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.2740456,1,1,3586615,1,0.24496571719020083,0.00453082746681675
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,-0.6122402,1,0,42124906,0,0.2015970048257157,0.005066457385407614
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0.090567365,1,1,3592145,1,-0.11305517535239169,0.013211721673824624
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,-0.24464606,1,1,3592143,1,-0.14081507570305424,0.0188156752346775
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,-0.071855672,1,1,3592140,1,-0.11142647877850509,0.016235298405020988
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,-0.32412967,1,1,3592144,1,-0.14853249141844455,0.01645561254872829
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,-0.47964105,1,1,3592142,1,-0.031576746106894954,0.008040734933521296
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0.059465062,1,1,3592146,1,-0.11518361894493176,0.01559229314670928
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,-0.26192513,1,1,3592141,1,-0.14300793244570206,0.014836052409358085
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0.066376708,1,1,3592139,1,-0.11523600140329258,0.014978525125808426
0.4713119,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.42224428,0,1,5522827,0,0.1700871898101313,0.005582943775242847
1.2343678,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.72981131,0,1,5522825,0,0.1864492419064999,0.005677322576565146
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,51,0,0.15147731,1,1,78132568,1,0.10282860539617909,0.005529063233451296
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,51,0,0.054145209,1,1,78133105,1,0.06416857630223972,0.006658319316794736
0.46360001,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,0.2857143,-0.50324607,0,0,78134694,0,0.06892336773266093,0.0042415926441511966
1.2369444,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.067968391,1,1,3595212,0,0.10696077308902588,0.0015428072604252666
1.2095172,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,-0.7297377,1,1,10463435,0,0.09005339346986278,0.010687283636300494
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0.16885673,1,1,80116722,0,0.12489449427293582,0.007433107445541584
0.46101961,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0.5714286,-0.47746366,1,0,78132705,0,0.05712818641804836,0.002862538417489017
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.6388467,1,1,3593984,0,0.16959286604266174,0.002753194611307572
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.48679113,1,1,3593983,0,0.16767300005911265,0.004891011543417698
0.23436841,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.4957867,0,1,42122489,0,0.2784495676348469,0.004322070578393207
0.47130701,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.41700572,0,0,5524171,0,0.009711093443893338,0.004081372943053583
1.0180322,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28,0.14285715,-0.31217051,1,0,78132895,1,0.05794456556345668,0.004706827546052499
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0.2857143,-0.32599375,0,1,10462588,0,0.04916552227823954,0.010624557910752463
0.47130916,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,49,0.5714286,0.26553518,1,0,78134777,0,0.12981420696007206,0.004019465619220158
0.47131562,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,49,0.5714286,0.16818693,1,0,78134778,0,0.11770205658557495,0.0038786691955422035
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.85714287,-0.20445481,1,1,42123968,0,0.009082959926227915,0.01034506533307122
1.0154529,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,-0.37437505,1,0,5514138,1,0.14388740552483237,0.007515011591768082
1.2369483,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,1,-0.54025388,1,1,3594309,1,0.16859144141695262,0.003908072522969111
1.2369426,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,-0.2873942,1,1,3591966,1,0.05834503089761703,0.009696061440291523
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,-0.30121744,0,1,10463291,0,0.046554412842886146,0.005328630077880488
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-0.42562655,0,1,5524535,0,-0.017497385031144307,0.003921933636366439
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.55062127,1,1,78133767,0,0.06787086128910359,0.004546969274882458
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.61282587,1,1,78133766,0,0.14766917956623626,0.007772788332593949
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.48841673,1,1,78133768,0,0.07179127657759782,0.006774809331087878
1.07726,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,72,0,-0.58748013,1,0,42124563,0,0.1010758639174023,0.008308135809687202
1.0308948,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,-0.62894982,1,0,42123521,1,0.14689136578411194,0.005150526519745835
0.25447184,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.16666667,1.1087363,0,1,42124108,0,0.23703704480991122,0.004432923994457963
1.2317867,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.14285715,-0.4815051,1,0,3591814,1,0.019154000347467514,0.003003837102031438
1.2369426,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0.19296321,1,1,3591793,1,-0.005509288205511363,0.011503694951784051
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,44,0.14285715,-0.67444474,0,0,80118515,1,0.03811757773267348,0.004889999364277746
1.2240622,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.21306214,0,1,78132982,0,0.030962203667692843,0.0045435528492202264
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,52,0,-0.26320353,0,1,42126006,1,0.06020664691193245,0.010184516830741315
1.236943,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.2857143,-0.023474364,1,0,5514326,0,0.12288006292733296,0.0018708803587814573
1.1004434,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,10.725682,1,1,10463397,1,0.27083760201277146,0.007244898976931177
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0.18201011,1,1,42123618,0,0.07895255702168884,0.008405777334054588
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.37783089,0,1,42124267,1,0.032750060485839436,0.00502346373688348
0.4635748,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-0.34082311,1,1,42124637,0,0.06717297925497732,0.010697239249431655
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0.2857143,0.023628585,1,1,78134614,0,0.050859798538887904,0.00653453967454311
1.2507389,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,-0.2873942,1,1,42124982,1,0.0794677544581073,0.005602785623346224
1.2369455,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.3801316,1,0,80117889,1,0.018150556608116816,0.0023531916184429775
0.41237113,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-0.40547732,1,0,78132976,0,-0.03811098041835989,0.006925862394599418
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,40,0,-0.59496117,1,1,80118992,0,0.10893446973185654,0.0050169437248917285
0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40,0.5714286,-0.48496094,1,1,80116744,0,0.07086454631102551,0.01089801925838482
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-0.63643086,1,0,78136040,0,0.13117909263650523,0.009264624975148513
1.1968621,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,-0.62951928,1,1,10463357,0,0.10199143985965797,0.008990659762024213
1.1081667,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,-0.13938007,0,1,3592155,1,0.1300508255568745,0.011252786060496359
1.1081707,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,-0.17393814,0,1,3592154,1,0.12071399315788404,0.009139990910848463
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.29834726,1,1,5524256,1,0.09559257743959523,0.00472087135590204
1.1828485,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-0.71591449,1,0,78136034,0,0.10828765969228503,0.012982836604810121
1.0231833,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,0.85714287,-0.34557351,1,0,78133678,0,0.05649377238847349,0.003706393786392323
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.14285715,-0.56790036,1,1,42122454,1,0.14692376932500298,0.006580473202063021
1.0206,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,41,0.14285715,-0.39510992,1,1,10462515,1,-0.025367238915159972,0.01141441944518256
0.49026248,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,-0.41398072,1,0,80118959,0,0.012144068808564905,0.008561596416747218
1.4902674,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,-0.39324585,1,0,80118957,0,8.736459850419093e-4,0.010160901665305927
0.49022952,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,-0.47964105,1,0,80118962,0,0.05389505261060136,0.009213175588070222
0.49024138,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,-0.4900085,1,0,80118960,0,0.06577393568190439,0.0066444665828620355
1.4902433,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,-0.56258047,1,0,80118958,0,0.07865509969366498,0.010409576961954901
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.17350678,1,1,5520267,1,0.20722610539891181,0.0010650311421818376
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2.1467736,1,1,5520268,1,0.3089662139168178,0.007534911685078808
0.23694535,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,-0.02514674,1,1,3595829,0,0.1105836528064703,0.004557936253731393
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0.68142992,0,1,3592161,1,0.19682964814471368,0.0016149218397796912
0.47131181,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0.16818693,1,1,78131722,1,0.03480597770137409,0.00376693647505741
1.2369455,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.33333334,-0.63988668,1,1,42125478,1,0.12472973905303487,0.008089080040292518
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,-0.60405016,1,0,42124379,0,0.19521385975447259,0.005077455054843785
1.1416529,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.14285715,-0.28965223,1,1,5522883,1,-0.10460717208904385,0.008552546373969782
1.0509255,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0.58403897,1,1,10462743,1,0.1821775937088814,9.199408879486592e-4
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,-0.25687757,1,0,80118682,0,0.06383972137665848,0.004038685344777148
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,-0.084087119,1,0,80118685,0,0.1689483078639276,0.005790488551412448
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,-0.046073224,1,0,80118681,0,0.15271829648018373,0.002680475716174027
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0.078335859,1,1,80118658,1,-0.004719501849577685,0.009446028221532662
0.47131202,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0.10368162,1,1,5514214,0,0.09031504851873183,0.009532745070629902
1.167411,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.14285715,-0.55869383,1,0,3594067,1,0.02509654700642683,0.003469800557413026
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.42857143,-0.26954573,0,0,5514148,1,0.10103079291270826,0.00846805424829507
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,-0.40143588,1,1,10463368,0,-0.0406153324860109,0.013985629641616735
0.50109231,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0.2857143,0.068554118,1,0,78133136,1,0.06020376965443487,0.003317581183285003
1.5010947,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0.2857143,0.17164265,1,0,78133135,1,0.08413688446947758,0.005258876617075754
0.23694286,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0.42857143,-0.70900285,1,1,78132579,0,0.07645828490225909,0.011991558589546975
1.2369431,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.2857143,4.6476178,0,1,5524564,0,-0.037663443088985324,0.009583534012697598
1.5085918,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-0.0069042826,1,1,3586699,0,0.09469931932624359,0.0031939970654098534
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-0.36689398,0,1,78136020,0,0.010507217330049591,0.002177176683638372
0.23694624,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0.42857143,-0.50856596,1,0,80117212,1,0.04208639440788789,0.011601929029345375
1.285875,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,45,0.14285715,-0.04952905,1,1,80117115,0,0.10517177052538101,0.0019700736070735426
1.2369435,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.85646218,0,1,3594110,1,0.17890670591488123,0.003117913197221792
1.1616889,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.11864524,1,1,80116737,0,0.12859119883675743,0.0031933680902558916
1.2395195,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,0.5714286,-0.39789587,1,1,78135058,1,0.12553922522668368,0.008733093146551867
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,0,0.31511429,1,1,3594120,1,-0.09279037215705908,0.01596966059411687
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0.2857143,-0.52240539,0,1,10463173,0,0.03635854391277344,0.003017639698315683
0.52610958,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.5714286,-0.50799656,0,1,5523005,0,0.07487052304268302,0.0028027530482142822
1.2369435,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0.2857143,0.13084289,1,0,42124497,1,0.12808559433563468,0.0016865449601700315
1.2395153,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0.2857143,0.013345342,1,0,42124494,1,0.10305695907072251,0.005680427390759643
1.2369428,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0.2857143,0.12047542,1,0,42124496,1,0.12329044157236722,0.0018888057048278234
1.1467985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0.2857143,-0.20091477,1,0,42124495,1,0.10960452238537738,0.009474068225637218
0.47131443,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0.2857143,0.0064337496,1,0,42124498,1,0.1011977572904445,0.005337265488263519
0.47131148,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0.2857143,-0.031580143,1,0,42124493,1,0.1150395022914925,0.0050158292697167735
1.2060323,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.52643061,1,1,80117113,0,0.037106651766450074,0.0036802907887973518
1.2060345,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.54025388,1,1,80117112,0,0.042156591200478516,0.004270206979012054
1.2443939,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.62664908,1,1,80117114,0,0.12386063899529946,0.005950453318241131
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.53450257,1,1,78132777,0,-0.16382588072318133,0.012626650679375361
0.47130305,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.5932011,0,1,80115935,1,0.13882980642465673,0.011228003615778456
0.390625,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0.85714287,0.054730829,0,0,78132978,0,0.006524069471136794,0.01402591729726584
0.5137319,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.35480052,1,0,5522993,0,0.21053803563517842,0.00410356033293514
1.2555983,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,-0.26883677,1,0,3595487,1,0.04988066341917068,0.008545675546877367
1.2406667,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0.66666669,-0.40893313,1,1,3594056,1,0.03227968267252065,0.002746917509024369
1.1468037,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0.17509848,1,0,78135128,0,0.07601166301933858,0.004066304255869714
1.1828585,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,52,0,-0.097324729,1,1,78136163,1,0.08261391193535636,0.009140714547586913
1.2343668,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,52,0,-0.085759543,1,1,78136162,1,0.08244829917589352,0.007986251558532376
1.1828585,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,52,0,-0.0080593349,1,1,78136164,1,0.030059919631127842,0.0050522076904547745
1.0798402,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.085816883,0,0,3594126,1,0.08608230288649087,0.0015523294737326038
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,-0.3869428,1,0,3594333,1,-0.05270035195775478,0.003002307308385528
1.0901414,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2.9259219,0,0,42123832,1,0.17779996250050253,0.009067061978129556
1.2395215,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0.14285715,-0.047665015,1,0,80117860,0,0.11222836297671197,0.002164249889980565
1.2369424,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,-0.29935339,1,0,3591782,1,0.0538311075287154,0.0069277892909196
1.1622539,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0.83002979,1,0,78135147,0,0.17020044951255117,0.0044901412422009065
1.2111647,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.17393814,1,1,78136273,0,0.14278477695469197,0.004080634105059893
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.67790055,1,1,80117081,0,0.11346901699344825,0.009578756669894467
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.57826775,0,0,42125923,0,0.14877260016191218,0.006507345794231545
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-0.30121744,1,1,5520285,1,0.09002041657036033,0.0034166215626302613
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0.42857143,-0.66753316,1,1,10463529,0,0.07100105804255742,0.009206789162979049
1.1905842,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0.14285715,-0.0011477427,0,0,80117018,1,0.06435370493831263,0.00323098356350089
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.32421032,1,1,80116872,0,0.056488478568858795,0.007858345864931919
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.46244267,1,1,80116871,0,0.03133661071226936,0.0032014040308111823
0.50610417,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0.14285715,-0.57481194,1,1,78135098,0,0.1319540236622406,0.00976854031909365
0.5061205,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0.14285715,0.11980552,1,1,78135094,0,0.07595114347874159,0.004053655716139085
0.50611675,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0.14285715,0.35480052,1,1,78136106,0,0.1236194002868389,0.0031484195620023222
0.27051818,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,-0.31030643,0,1,3594262,0,0.004236157754540045,0.008213816024571673
1.2507358,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0.41009346,1,1,80118628,1,0.1909597122677647,0.0026774959977357857
0.53838736,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.025813,1,1,3594283,1,0.2523096379433686,0.005815736507836358
