des_c,dias_al_desempenyo,num_p,sum_porcp_c,ref_c,reincidence,t_producto,NombrePignorante,fecha_inicial,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_2,pro_3,pro_4,pro_5
0,,0,0,0,0,3,-1.48769246269e+18,9/25/2012,0,1,0,0,0,0,0,0,0,0,0,1,260,100,33,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,,1,,
1,89,1,1.2317778,0,0,4,-1.48769246269e+18,12/5/2012,0,0,1,0,0,0,0,0,0,0,0,1,180,100,33,2,,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,1,1,0,0,1,0,,,1,
0,,3,.45328572,1,0,2,-1.48721154299e+18,9/29/2012,0,0,0,0,0,1,0,0,0,1,0,0,3010,100,48,1,.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,,,
0,,21,.92592591,1,0,1,-1.48490255093e+18,9/25/2012,0,1,0,0,0,0,0,0,1,0,0,0,810,90,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,6,1,1.0180364,0,0,1,-1.48490255093e+18,9/25/2012,0,1,0,0,0,0,0,0,1,0,0,0,550,90,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,3,-1.48490255093e+18,10/9/2012,0,1,0,0,0,0,0,0,1,0,0,0,1060,90,,2,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,0,3,-1.48490255093e+18,10/9/2012,0,1,0,0,0,0,0,0,1,0,0,0,1140,90,,2,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,60,6,1.135033,1,0,4,-1.48152511093e+18,9/10/2012,1,0,0,0,0,0,0,1,0,0,0,0,910,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,102,1,1.2582045,0,0,4,-1.48074841604e+18,10/22/2012,1,0,0,0,0,0,0,0,0,0,0,1,440,100,,1,.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,1,
1,144,3,1.3863221,1,0,,-1.47763430238e+18,10/19/2012,0,0,0,0,1,0,1,0,0,0,0,0,2670,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,144,3,1.3863209,1,0,,-1.47763430238e+18,10/19/2012,0,0,0,0,1,0,1,0,0,0,0,0,2400,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,136,3,1.3863181,1,0,,-1.47763430238e+18,10/27/2012,0,0,0,0,0,1,1,0,0,0,0,0,2200,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,136,3,1.3863211,1,0,,-1.47763430238e+18,10/27/2012,0,0,0,0,0,1,1,0,0,0,0,0,3550,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,110,1,1.3090556,0,0,,-1.47763430238e+18,11/22/2012,0,0,0,1,0,0,1,0,0,0,0,0,720,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,4,-1.47755050682e+18,9/18/2012,0,1,0,0,0,0,0,0,0,1,0,0,1020,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,3,.25779712,1,0,,-1.47708315640e+18,10/13/2012,0,0,0,0,0,1,1,0,0,0,0,0,1380,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,4,.25780123,1,0,,-1.47708315640e+18,10/13/2012,0,0,0,0,0,1,1,0,0,0,0,0,1610,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,4,.25780141,1,0,,-1.47708315640e+18,10/13/2012,0,0,0,0,0,1,1,0,0,0,0,0,1410,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.25779897,1,0,,-1.47708315640e+18,10/13/2012,0,0,0,0,0,1,1,0,0,0,0,0,1940,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,93,1,1.2369412,0,1,5,-1.47644430087e+18,9/11/2012,0,1,0,0,0,0,0,0,0,1,0,0,680,100,70,1,.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,,,,1
1,93,1,1.2369397,0,1,5,-1.47644430087e+18,9/11/2012,0,1,0,0,0,0,0,0,0,1,0,0,1490,100,70,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,,,,1
0,,3,.47126183,1,1,4,-1.47644430087e+18,12/13/2012,0,0,0,1,0,0,0,0,0,1,0,0,2330,100,70,2,.85714287,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,,,1,
0,,3,.47125003,1,1,4,-1.47644430087e+18,12/13/2012,0,0,0,1,0,0,0,0,0,1,0,0,680,100,70,2,.85714287,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,,,1,
0,,3,.47126001,1,1,4,-1.47644430087e+18,12/13/2012,0,0,0,1,0,0,0,0,0,1,0,0,1500,100,70,2,.85714287,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,,,1,
0,,3,.47126013,1,1,4,-1.47644430087e+18,12/13/2012,0,0,0,1,0,0,0,0,0,1,0,0,1730,100,70,2,.85714287,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,,,1,
0,,3,.47389114,1,0,3,-1.47426987593e+18,10/23/2012,0,1,0,0,0,0,0,0,1,0,0,0,2480,70,57,1,.5714286,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,,1,,
1,107,3,1.316452,1,0,,-1.47144310793e+18,1/8/2013,0,1,0,0,0,0,0,1,0,0,0,0,730,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.50812501,1,0,,-1.47144310793e+18,1/8/2013,0,1,0,0,0,0,0,1,0,0,0,0,400,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,84,1,1.2317886,0,0,,-1.47047851496e+18,10/8/2012,1,0,0,0,0,0,1,0,0,0,0,0,1230,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,1,1.396625,0,0,1,-1.46863833019e+18,12/7/2012,0,0,0,0,1,0,0,0,0,0,0,1,880,80,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,1,1.3966208,0,0,1,-1.46863833019e+18,12/7/2012,0,0,0,0,1,0,0,0,0,0,0,1,1740,80,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,,-1.46640277754e+18,12/20/2012,0,0,0,1,0,0,0,1,0,0,0,0,510,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,148,10,1.273175,1,0,2,-1.46463043798e+18,9/25/2012,0,1,0,0,0,0,0,0,0,0,1,0,800,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
1,93,1,1.2395155,0,0,2,-1.46463043798e+18,10/17/2012,0,0,1,0,0,0,0,0,0,0,1,0,1280,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
1,147,3,1.3811656,1,0,2,-1.46463043798e+18,10/17/2012,0,0,1,0,0,0,0,0,0,0,1,0,3020,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
1,94,1,1.2395283,0,0,4,-1.46463043798e+18,10/22/2012,1,0,0,0,0,0,0,0,0,0,1,0,530,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,94,1,1.2395196,0,0,4,-1.46463043798e+18,10/22/2012,1,0,0,0,0,0,0,0,0,0,1,0,2290,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,3,.51559997,1,0,,-1.45804594471e+18,12/3/2012,1,0,0,0,0,0,0,1,0,0,0,0,1850,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.51559168,1,0,,-1.45804594471e+18,12/3/2012,1,0,0,0,0,0,0,1,0,0,0,0,2400,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-1.45804594471e+18,1/3/2013,0,0,0,1,0,0,0,1,0,0,0,0,4210,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,92,1,1.2317939,0,0,,-1.45793561714e+18,10/17/2012,0,0,1,0,0,0,0,1,0,0,0,0,1310,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,127,3,1.3863207,1,0,,-1.45645263665e+18,10/15/2012,1,0,0,0,0,0,0,1,0,0,0,0,15810,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.46358377,1,0,,-1.45623484921e+18,10/19/2012,0,0,0,0,1,0,0,1,0,0,0,0,3940,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.231775,1,0,4,-1.45573992804e+18,12/24/2012,1,0,0,0,0,0,0,0,0,0,1,0,400,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,43,1,1.113322,0,0,1,-1.45537645684e+18,9/27/2012,0,0,0,1,0,0,0,0,0,1,0,0,5000,90,,1,,0,0,0,1,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,44,1,1.1545266,0,0,,-1.45397934368e+18,12/6/2012,0,0,0,1,0,0,1,0,0,0,0,0,2450,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,28,1,1.0746889,0,0,5,-1.45277866317e+18,11/24/2012,0,0,0,0,0,1,0,0,0,0,0,1,450,100,41,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1
0,,2,.2420909,1,0,4,-1.45181807873e+18,9/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,550,100,29,1,.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,,,1,
1,102,1,1.2582091,0,0,5,-1.45140119648e+18,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,1100,100,51,1,.14285715,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,,1
1,58,6,1.1333835,1,0,5,-1.45140119648e+18,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,1460,100,51,1,.14285715,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,,1
1,102,1,1.2582166,0,0,5,-1.45140119648e+18,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,1200,100,51,1,.14285715,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,,1
1,102,1,1.2582108,0,0,5,-1.45140119648e+18,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,2040,100,51,1,.14285715,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,,1
1,91,1,1.2369436,0,0,4,-1.45064005442e+18,9/18/2012,0,1,0,0,0,0,1,0,0,0,0,0,1420,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,92,1,1.2317936,0,0,,-1.45064005442e+18,10/2/2012,0,1,0,0,0,0,1,0,0,0,0,0,2180,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,102,1,1.2503687,0,0,,-1.45064005442e+18,11/8/2012,0,0,0,1,0,0,1,0,0,0,0,0,1790,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,2,-1.44671811631e+18,10/30/2012,0,1,0,0,0,0,0,0,0,0,1,0,180,,32,1,1,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,,1,0,1,,,1,1,1,0,1,0,1,,,
0,,0,0,0,0,,-1.44260103624e+18,11/12/2012,1,0,0,0,0,0,1,0,0,0,0,0,2770,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,10,.69100004,1,0,,-1.44166965125e+18,11/23/2012,0,0,0,0,1,0,1,0,0,0,0,0,1240,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,96,1,1.2369394,0,0,1,-1.44063562479e+18,9/10/2012,1,0,0,0,0,0,0,0,0,1,0,0,330,50,51,1,.71428573,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
0,,0,0,0,0,5,-1.44021388272e+18,11/5/2012,1,0,0,0,0,0,0,0,0,0,1,0,4800,100,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,,,,1
1,83,15,1.1578333,1,1,4,-1.43916363072e+18,9/8/2012,0,0,0,0,0,1,1,0,0,0,0,0,660,90,70,1,.2857143,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,,,1,
0,,1,.39463332,1,1,,-1.43916363072e+18,1/14/2013,1,0,0,0,0,0,1,0,0,0,0,0,300,,70,2,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,0,1,,,0,1,0,1,1,0,,,,
0,,1,.39879999,1,1,,-1.43916363072e+18,1/14/2013,1,0,0,0,0,0,1,0,0,0,0,0,300,,70,2,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,0,1,,,0,1,0,1,1,0,,,,
0,,3,.46357998,1,0,,-1.43888410623e+18,10/20/2012,0,0,0,0,0,1,1,0,0,0,0,0,1000,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,91,1,1.2343686,0,0,2,-1.43883343275e+18,12/11/2012,0,1,0,0,0,0,0,0,0,0,1,0,2550,90,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
0,,0,0,0,0,,-1.43726672373e+18,11/12/2012,1,0,0,0,0,0,1,0,0,0,0,0,1870,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.23179168,1,0,,-1.43692971951e+18,12/6/2012,0,0,0,1,0,0,1,0,0,0,0,0,3360,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.23179297,1,0,,-1.43692971951e+18,12/6/2012,0,0,0,1,0,0,1,0,0,0,0,0,2850,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,85,1,1.2214899,0,1,4,-1.43503716544e+18,9/27/2012,0,0,0,1,0,0,1,0,0,0,0,0,3470,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,61,1,1.154528,0,1,,-1.43503716544e+18,10/4/2012,0,0,0,1,0,0,0,1,0,0,0,0,18520,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,98,1,1.2429296,0,1,,-1.43503716544e+18,12/4/2012,0,1,0,0,0,0,0,1,0,0,0,0,710,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,84,1,1.2317678,0,1,,-1.43503716544e+18,12/18/2012,0,1,0,0,0,0,0,1,0,0,0,0,18520,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,1,.23176874,1,1,,-1.43503716544e+18,1/2/2013,0,0,1,0,0,0,1,0,0,0,0,0,3070,,,5,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.46353784,1,1,,-1.43503716544e+18,1/14/2013,1,0,0,0,0,0,1,0,0,0,0,0,2510,,,6,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-1.43436923107e+18,10/15/2012,1,0,0,0,0,0,1,0,0,0,0,0,2220,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,1,-1.43426719047e+18,11/27/2012,0,1,0,0,0,0,0,0,1,0,0,0,100,100,50,1,.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
0,,0,0,0,0,5,-1.43040897044e+18,9/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,730,100,43,1,.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,,1,,,1,,1,1,1,0,,,,1
0,,3,.50857496,1,0,3,-1.43028203369e+18,9/28/2012,0,0,0,0,1,0,0,1,0,0,0,0,400,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,195,3,1.4974759,1,0,2,-1.42927725048e+18,10/30/2012,0,1,0,0,0,0,0,0,0,0,1,0,1240,100,28,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,,,
1,79,1,1.2317895,0,0,,-1.42810453744e+18,11/12/2012,1,0,0,0,0,0,0,1,0,0,0,0,760,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.46352729,1,0,,-1.42810453744e+18,1/9/2013,0,0,1,0,0,0,0,1,0,0,0,0,1100,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,4,1.5408491,1,0,,-1.42785738249e+18,10/25/2012,0,0,0,1,0,0,1,0,0,0,0,0,1790,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,97,1,1.2317924,0,0,,-1.42785738249e+18,10/25/2012,0,0,0,1,0,0,1,0,0,0,0,0,2120,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,28,1.1408585,1,0,,-1.42661250810e+18,12/17/2012,1,0,0,0,0,0,0,1,0,0,0,0,5940,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,2,-1.42645890812e+18,12/5/2012,0,0,1,0,0,0,0,0,0,1,0,0,680,60,35,1,.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,,,1,1,1,1,1,0,1,,,
0,,3,.46354011,1,0,,-1.42640478889e+18,1/3/2013,0,0,0,1,0,0,1,0,0,0,0,0,1870,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-1.42591847955e+18,12/5/2012,0,0,1,0,0,0,0,1,0,0,0,0,400,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-1.42591847955e+18,12/5/2012,0,0,1,0,0,0,0,1,0,0,0,0,3690,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,194,3,1.4827732,1,0,4,-1.42449941330e+18,11/23/2012,0,0,0,0,1,0,0,0,0,1,0,0,1720,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,194,3,1.4827744,1,0,4,-1.42449941330e+18,11/23/2012,0,0,0,0,1,0,0,0,0,1,0,0,1640,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,70,15,1.1441538,1,1,2,-1.42324332675e+18,9/13/2012,0,0,0,1,0,0,0,1,0,0,0,0,1430,90,62,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,,,
1,48,1,1.1545264,0,1,,-1.42324332675e+18,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,1900,,62,2,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,0,0,,,1,1,0,1,1,0,,,,
1,27,1,1.0772614,0,1,,-1.42324332675e+18,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,1530,,62,2,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,0,0,,,1,1,0,1,1,0,,,,
1,179,3,1.4635881,1,1,,-1.42324332675e+18,12/3/2012,1,0,0,0,0,0,0,1,0,0,0,0,2380,,62,3,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,0,0,,,1,1,0,1,1,0,,,,
1,91,1,1.2317693,0,0,,-1.42261668309e+18,10/16/2012,0,1,0,0,0,0,1,0,0,0,0,0,130,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-1.41918278503e+18,10/19/2012,0,0,0,0,1,0,0,1,0,0,0,0,2120,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-1.41793211055e+18,12/24/2012,1,0,0,0,0,0,0,0,0,0,1,0,250,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,7,1,1.07725,0,0,,-1.41713720627e+18,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,200,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,86,1,1.2317923,0,0,,-1.41665961214e+18,11/20/2012,0,1,0,0,0,0,1,0,0,0,0,0,6980,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,5,-1.41314870497e+18,11/16/2012,0,0,0,0,1,0,0,0,0,0,1,0,600,50,44,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,,1,0,,,1,1,0,0,1,0,,,,1
0,,0,0,0,0,3,-1.41314870497e+18,11/22/2012,0,0,0,1,0,0,0,0,0,0,1,0,1110,100,44,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,,,,,,,,1,0,,,1,1,0,0,1,0,,1,,
1,94,1,1.2420993,0,0,4,-1.40924601291e+18,10/6/2012,0,0,0,0,0,1,0,0,0,1,0,0,1510,100,48,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,,,1,
0,,0,0,0,0,5,-1.40908830328e+18,9/15/2012,0,0,0,0,0,1,0,0,0,1,0,0,2400,50,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1,184,3,1.4713094,1,0,4,-1.40663424938e+18,9/8/2012,0,0,0,0,0,1,0,0,0,0,0,1,2230,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
