dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_3,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,1,0,0,0,0,0,0,0,0,1,5400,100,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,-0.0172448210986455,3.058265952980244e-4,0.4970811121876269
0,0,0,0,1,0,0,1,0,0,0,0,860,30,77,0.42857143,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.008462537236804367,2.574935498632395e-4,0.41157194039069933
0,0,0,0,1,0,0,0,1,0,0,0,430,100,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,-0.015353574785959027,4.835643162601846e-4,0.5774329476553482
0,0,1,0,0,0,0,1,0,0,0,0,2365,100,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,-0.028139012499859443,3.5612537569417086e-4,0.46695692727399485
0,0,0,0,1,0,0,0,1,0,0,0,1070,100,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,-0.01460392585974157,3.453315319368221e-4,0.6442543086394377
0,0,0,0,0,1,0,0,0,1,0,0,930,100,77,0.14285715,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-8.918863887538932e-4,6.62673452131027e-4,0.4417927202785227
0,0,0,0,1,0,0,0,1,0,0,0,745,100,22,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,-0.017343436548270908,3.8431326152818995e-4,0.5717394159305292
0,0,0,1,0,0,0,0,0,0,0,1,1990,50,22,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,-0.010601253291732608,6.758572702680191e-4,0.4756287670126158
0,0,1,0,0,0,0,0,0,0,0,1,730,90,47,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,-0.02619405670467835,0.0010028234473305794,0.46122594196771965
0,0,0,0,1,0,0,0,0,0,0,1,1e3,100,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-0.01727206497540989,1.2891138852343378e-4,0.4992572904472006
0,0,0,0,0,1,0,0,0,1,0,0,800,100,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,-0.018957758250436395,4.6890327381947334e-4,0.541749070126852
0,0,0,1,0,0,0,0,0,0,1,0,590,100,42,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,-0.017784126112950875,0.0010084148360550347,0.2731733632917364
0,0,0,0,0,1,0,0,0,1,0,0,1310,100,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,-0.005958151297806689,6.139477881251948e-5,0.4267013322742678
0,0,0,0,1,0,0,0,0,0,0,1,510,90,18,0.2857143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,-0.0166040616285774,3.5573483654842257e-4,0.5123162650809935
0,0,0,1,0,0,0,0,0,1,0,0,910,100,51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0.003690818713084497,1.9198318046972132e-4,0.47944809203914046
0,1,0,0,0,0,0,0,1,0,0,0,2480,100,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.02552073907672915,3.363048933224141e-4,0.5803180299466422
0,1,0,0,0,0,0,0,0,0,0,1,860,100,48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,-0.0054144858451296496,2.771260313808127e-4,0.4365331834044174
0,0,1,0,0,0,0,0,0,0,0,1,3140,100,32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,-0.028884102770636716,5.062904021937793e-4,0.5170548090308412
1,0,0,0,0,0,0,0,0,0,1,0,550,80,29,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,-0.005408377760632606,3.707996712260965e-4,0.2486765016150969
0,0,1,0,0,0,0,0,0,1,0,0,960,50,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.029477583848290915,9.204621753733079e-4,0.5276224656482318
0,0,1,0,0,0,0,0,0,1,0,0,3295,100,55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-0.017210797598411695,5.815850249628701e-4,0.467788011814543
0,1,0,0,0,0,0,0,0,0,0,1,430,100,45,0.2857143,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-0.017576403707474916,0.001079580272911552,0.44431740230692934
1,0,0,0,0,0,0,0,0,0,1,0,1200,90,72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.0018798381578573014,2.0011950308832253e-4,0.24587533874268364
0,1,0,0,0,0,0,0,0,0,1,0,990,100,20,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,-0.014022281034170797,1.1263431697712686e-4,0.29781735370109896
0,0,0,0,1,0,1,0,0,0,0,0,1330,100,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,-0.019051650952696245,3.3947525772912076e-4,0.3785168783972685
0,0,0,1,0,0,1,0,0,0,0,0,3620,90,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,-0.018736285266495695,3.1255774732542147e-4,0.4293513674691234
0,0,0,1,0,0,0,0,0,0,1,0,4270,100,46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.009651101236557914,5.163780284094814e-4,0.29651302426056303
0,0,0,0,0,1,0,0,0,0,0,1,1820,100,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,-0.017298687383630055,5.360055014816465e-4,0.4958260446818743
0,0,0,1,0,0,0,0,0,1,0,0,940,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.0037067076504495324,1.896526718735205e-4,0.506107802534776
0,0,0,0,1,0,0,0,0,1,0,0,7440,100,28,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,-0.019225225091925213,3.750212723082063e-4,0.4751972663910001
1,0,0,0,0,0,0,0,0,1,0,0,650,80,72,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.005375668283040348,5.129914372717247e-4,0.5175581180895967
0,0,0,1,0,0,0,1,0,0,0,0,3400,100,56,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,-0.017239233008323425,2.9690036013289264e-4,0.45746441222387635
0,0,0,1,0,0,0,0,0,0,0,1,1860,100,40,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,-0.007659990173658182,0.001133148876467448,0.4610468229061081
1,0,0,0,0,0,0,0,1,0,0,0,2380,100,32,0.85714287,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,-0.015564596559582701,1.702442616301646e-4,0.57601994961542
0,0,0,1,0,0,0,0,0,0,0,1,3070,100,23,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-0.015146662003527744,3.45743828323902e-4,0.5225863851804642
1,0,0,0,0,0,0,1,0,0,0,0,1900,100,57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.014049899879238442,0.0011846496830885886,0.5200578518343004
1,0,0,0,0,0,0,0,0,1,0,0,2196.6666666666665,100,50,0.14285715,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,-0.01094314417512887,1.618466963006272e-4,0.5112440224949225
0,0,1,0,0,0,0,0,0,0,0,1,20145,100,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,-0.03083328210628763,1.2116969801279824e-4,0.47137326571113336
0,0,1,0,0,0,0,0,1,0,0,0,620,60,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.0342576624083574,8.935706981009511e-4,0.6363145581943498
0,0,0,0,1,0,0,0,0,0,0,1,5230,100,37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,-0.027594283166244724,7.836087902358778e-4,0.45238107657962784
0,0,0,1,0,0,0,0,0,1,0,0,300,100,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.0029046056679010606,5.714920667820331e-4,0.5277936087513179
0,0,0,0,1,0,0,1,0,0,0,0,5400,50,59,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-0.01854942509519485,6.637436039658775e-4,0.41471029644135765
1,0,0,0,0,0,0,0,0,1,0,0,730,100,23,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,-0.005518253815376558,3.9571286299686624e-4,0.5594767133123669
0,0,0,0,1,0,0,1,0,0,0,0,150,100,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.015676902193669122,0.001050623223762043,0.4581676667462214
0,0,1,0,0,0,1,0,0,0,0,0,590,100,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,-0.022891249462283388,6.811965040434928e-4,0.3939589313871794
1,0,0,0,0,0,0,1,0,0,0,0,630,90,45,0.5714286,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,-0.014344316258644973,2.720074751516875e-4,0.430681569463304
0,0,0,1,0,0,0,0,1,0,0,0,1780,100,38,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,-0.003213822217436117,3.5089897066034343e-4,0.5273023842482564
0,0,1,0,0,0,0,0,1,0,0,0,2880,100,40,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,-0.030020306365584504,1.3704863592204893e-4,0.6196082538873463
0,1,0,0,0,0,0,0,0,0,0,1,817.5,100,46,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,-0.005238819690787,2.6788887320564476e-4,0.42317439245562477
0,1,0,0,0,0,0,0,0,0,0,1,710,90,28,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,-0.019050945919432374,2.7150305155336204e-4,0.45158696749932437
0,0,0,1,0,0,0,0,0,0,0,1,4105,100,47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,-0.012733765930627125,3.184715626354415e-4,0.4816057122354265
0,0,0,0,0,1,0,0,0,0,1,0,2230,100,37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.01543610959087952,2.603439905755056e-4,0.2989141409695914
0,0,1,0,0,0,1,0,0,0,0,0,1490,100,55,0.14285715,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,-0.02644462180447909,8.372196331395652e-4,0.3652305953433247
0,0,1,0,0,0,0,1,0,0,0,0,840,100,68,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,-0.008225981358184014,8.199948364561749e-4,0.4749381618671699
0,0,0,1,0,0,0,0,1,0,0,0,760,100,32,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.005653425041973757,3.62333850349806e-4,0.507962207920448
0,0,0,1,0,0,0,0,1,0,0,0,1160,100,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,-0.013282660116510267,6.442958732345411e-4,0.6032376485400398
0,1,0,0,0,0,0,0,0,0,1,0,3106,100,35,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.018129085045463206,2.6701268586828964e-4,0.2628596712633691
0,0,1,0,0,0,0,0,1,0,0,0,290,15,21,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,-0.024976576006677277,1.986762835858229e-4,0.5858600119054813
1,0,0,0,0,0,0,0,0,1,0,0,1460,100,48,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.0019013863565331454,1.557646412769634e-4,0.49892802598973457
0,0,0,1,0,0,0,0,0,1,0,0,280,100,42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4.4134690299653344e-5,5.107744270269967e-4,0.4784312193705686
0,0,0,1,0,0,1,0,0,0,0,0,3940,100,49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,-0.004310968665508529,4.7280076846265153e-4,0.3567584286174412
0,0,0,0,1,0,0,0,0,1,0,0,2220,100,30,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,-0.017129007774687902,5.963425039642639e-4,0.5247056441936402
0,1,0,0,0,0,0,0,1,0,0,0,1580,100,57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.01232830176724423,5.068223156302583e-4,0.5640692371649332
0,0,0,0,0,1,0,0,0,1,0,0,1500,90,41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-0.008053822772404977,6.880053336854244e-5,0.4315723575234866
0,0,1,0,0,0,0,1,0,0,0,0,690,100,49,0.42857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,-0.020889331986417133,5.069637120594193e-4,0.4910620723125412
0,0,1,0,0,0,0,0,0,1,0,0,880,100,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,-0.023018624761062433,5.52735157102999e-4,0.46873265371010614
1,0,0,0,0,0,0,0,0,1,0,0,580,90,52,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,-0.006138458072716493,8.264208783309114e-4,0.47536332128174097
1,0,0,0,0,0,0,0,0,0,1,0,1012.5,100,68,0.42857143,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.005042133859405824,7.767709237906104e-4,0.2412996885464964
0,0,0,0,0,1,0,0,0,1,0,0,350,100,29,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,-0.02286421704159838,3.6195034212357447e-4,0.4369584350501115
1,0,0,0,0,0,0,0,0,0,1,0,510,100,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,-0.007719484964990914,8.583965822771107e-4,0.238126899427971
0,0,1,0,0,0,1,0,0,0,0,0,1140,100,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,-0.03626309223615532,0.001223710193477174,0.3556753132660908
0,0,0,0,1,0,0,0,0,0,1,0,1420,80,56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.017161231138737104,5.076634106713393e-4,0.24303669391920382
0,0,0,0,1,0,0,0,1,0,0,0,1190,100,25,0.2857143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,-0.02095251695466742,4.1046643432014865e-4,0.5908871255931833
1,0,0,0,0,0,0,0,1,0,0,0,880,60,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-0.002943251424858957,3.544457097129748e-4,0.5356006518443965
0,0,0,1,0,0,0,0,0,0,0,1,1060,100,40,0.14285715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.0019378574402294207,0.0014221015862475705,0.46532916347668707
0,0,0,0,1,0,1,0,0,0,0,0,9150,80,43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.02482077079633104,3.685583650527231e-4,0.43771056863887225
0,0,0,1,0,0,1,0,0,0,0,0,1510,100,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,-0.013023781037181955,3.1958055626327294e-4,0.440567611167678
0,0,0,1,0,0,0,0,1,0,0,0,915,90,44,0.2857143,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,-0.007405569429039069,2.8218358410209024e-4,0.5293199453224381
1,0,0,0,0,0,0,0,0,1,0,0,140,100,51,0.14285715,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,-0.0072317712236266785,0.0014929961465196338,0.4597032904109692
0,0,0,1,0,0,1,0,0,0,0,0,1e3,100,55,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.003723090062326406,0.0012138322161971082,0.3402784566338844
0,0,0,1,0,0,1,0,0,0,0,0,1270,100,72,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,-0.012105039069480746,0.0013006408549400374,0.32904205833313577
1,0,0,0,0,0,0,0,0,0,1,0,700,70,52,0.71428573,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.005146963794637837,3.2758630920436984e-4,0.21971377716602383
1,0,0,0,0,0,0,0,0,0,0,1,2880,100,35,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,-0.015753854381296235,2.039378910353972e-4,0.48350796648058475
0,0,1,0,0,0,0,0,0,1,0,0,2e3,100,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-0.0268872706528658,1.2075319065453613e-4,0.535347729838745
0,0,0,1,0,0,1,0,0,0,0,0,1200,100,68,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0.019496115705762453,8.079924089526304e-4,0.3562528905668588
0,0,1,0,0,0,0,0,0,0,0,1,620,90,39,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.02610776091187904,3.949388472371004e-4,0.4465261397746082
0,0,0,1,0,0,0,0,0,0,1,0,660,100,37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.01148365320367826,0.0014045080989444232,0.28586942790777725
0,0,0,1,0,0,0,0,0,0,0,1,2280,100,37,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-0.008886004516918778,1.302836746226367e-4,0.4903300396680901
0,0,0,0,1,0,0,0,1,0,0,0,470,100,79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,-0.0019227041929177867,0.0020282824419577293,0.5557501608737022
1,0,0,0,0,0,0,0,0,0,1,0,2245,100,45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,0,0,1,0,0,0,-0.003657438818338331,5.444401005768666e-4,0.24965606186607794
0,0,0,0,1,0,1,0,0,0,0,0,660,100,61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.018607195602573155,0.0012801245989342129,0.32611145215849296
1,0,0,0,0,0,0,0,0,0,1,0,440,100,31,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,-0.002724335349013419,4.557480366574119e-4,0.23085185470363334
0,0,1,0,0,0,0,0,0,0,1,0,1255,90,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.008882912484842728,4.2387080995656934e-4,0.2553035830461994
0,0,0,0,0,1,0,0,0,1,0,0,2080,90,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.01456542565218304,1.2126585850427308e-4,0.43194695055913757
1,0,0,0,0,0,0,0,0,0,0,1,550,100,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,-0.008733275148285584,2.804630382186625e-4,0.5047898736533145
0,0,0,0,1,0,0,1,0,0,0,0,1610,100,65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-0.006621296650397254,6.506886520276922e-4,0.46021950100772263
